onset	duration	event_type	trial_type
5.608	n/a	S  7	stimulus
6.3	n/a	S  1	response
7.091	n/a	S  5	stimulus
8.674	n/a	S  6	stimulus
9.108	n/a	S  1	response
10.357	n/a	S  5	stimulus
11.791	n/a	S  6	stimulus
12.148	n/a	S  1	response
13.574	n/a	S  5	stimulus
15.057	n/a	S  5	stimulus
16.49	n/a	S  7	stimulus
16.828	n/a	S  1	response
18.324	n/a	S  5	stimulus
19.857	n/a	S  5	stimulus
21.64	n/a	S  7	stimulus
22.012	n/a	S  1	response
23.423	n/a	S  5	stimulus
25.257	n/a	S  5	stimulus
27.04	n/a	S  5	stimulus
28.473	n/a	S  5	stimulus
30.006	n/a	S  5	stimulus
31.54	n/a	S  6	stimulus
31.972	n/a	S  1	response
33.223	n/a	S  5	stimulus
34.756	n/a	S  7	stimulus
35.508	n/a	S  1	response
36.59	n/a	S  5	stimulus
38.073	n/a	S  5	stimulus
39.656	n/a	S  6	stimulus
40.028	n/a	S  1	response
41.239	n/a	S  5	stimulus
42.923	n/a	S  6	stimulus
43.356	n/a	S  1	response
44.656	n/a	S  5	stimulus
46.139	n/a	S  5	stimulus
47.622	n/a	S  7	stimulus
47.995	n/a	S  1	response
49.406	n/a	S  5	stimulus
50.989	n/a	S  6	stimulus
51.571	n/a	S  1	response
52.422	n/a	S  5	stimulus
53.955	n/a	S  5	stimulus
55.489	n/a	S  5	stimulus
56.922	n/a	S  5	stimulus
58.355	n/a	S  5	stimulus
59.839	n/a	S  5	stimulus
61.522	n/a	S  5	stimulus
63.155	n/a	S  7	stimulus
63.571	n/a	S  1	response
64.788	n/a	S  5	stimulus
66.622	n/a	S  7	stimulus
68.105	n/a	S  5	stimulus
69.838	n/a	S  5	stimulus
71.521	n/a	S  5	stimulus
73.305	n/a	S  5	stimulus
74.838	n/a	S  5	stimulus
76.421	n/a	S  5	stimulus
78.054	n/a	S  5	stimulus
79.488	n/a	S  5	stimulus
80.971	n/a	S  5	stimulus
82.504	n/a	S  5	stimulus
84.238	n/a	S  5	stimulus
85.921	n/a	S  5	stimulus
