onset	duration	event_type	trial_type
0.001	n/a	empty	n/a
21.906	n/a	S  8	stimulus
22.65	n/a	S  2	response
23.939	n/a	S  8	stimulus
24.562	n/a	S  1	response
26.072	n/a	S  8	stimulus
26.674	n/a	S  2	response
27.922	n/a	S  8	stimulus
28.514	n/a	S  2	response
29.972	n/a	S 11	n/a
31.905	n/a	S 11	n/a
32.839	n/a	S  6	stimulus
33.746	n/a	S  3	response
34.872	n/a	S  6	stimulus
35.762	n/a	S  3	response
36.905	n/a	S  6	stimulus
37.506	n/a	S  3	response
38.939	n/a	S 11	n/a
40.872	n/a	S  5	stimulus
41.61	n/a	S  1	response
42.822	n/a	S  5	stimulus
43.426	n/a	S  1	response
44.755	n/a	S  5	stimulus
45.394	n/a	S  2	response
46.588	n/a	S  5	stimulus
47.258	n/a	S  2	response
48.338	n/a	S 11	n/a
50.071	n/a	S  8	stimulus
50.65	n/a	S  3	response
52.205	n/a	S  8	stimulus
52.906	n/a	S  3	response
54.038	n/a	S  8	stimulus
54.658	n/a	S  1	response
56.271	n/a	S 11	n/a
58.105	n/a	S  7	stimulus
58.602	n/a	S  1	response
59.938	n/a	S  7	stimulus
60.514	n/a	S  2	response
61.871	n/a	S  7	stimulus
62.474	n/a	S  3	response
63.904	n/a	S  7	stimulus
64.394	n/a	S  1	response
65.754	n/a	S 11	n/a
67.988	n/a	S 11	n/a
68.938	n/a	S  6	stimulus
69.882	n/a	S  2	response
71.171	n/a	S  6	stimulus
72.394	n/a	S  1	response
73.204	n/a	S  6	stimulus
73.834	n/a	S  1	response
75.437	n/a	S  6	stimulus
76.018	n/a	S  1	response
77.487	n/a	S 11	n/a
79.421	n/a	S  7	stimulus
79.994	n/a	S  2	response
81.37	n/a	S  7	stimulus
81.906	n/a	S  3	response
83.404	n/a	S  7	stimulus
83.922	n/a	S  1	response
85.437	n/a	S 11	n/a
87.37	n/a	S  5	stimulus
88.05	n/a	S  3	response
89.304	n/a	S  5	stimulus
90.009	n/a	S  3	response
91.453	n/a	S  5	stimulus
92.065	n/a	S  1	response
93.387	n/a	S 11	n/a
95.42	n/a	S  8	stimulus
95.993	n/a	S  1	response
97.653	n/a	S  8	stimulus
98.289	n/a	S  2	response
99.703	n/a	S  8	stimulus
100.233	n/a	S  2	response
101.636	n/a	S 11	n/a
103.67	n/a	S 10	n/a
113.686	n/a	S  5	stimulus
115.636	n/a	S  5	stimulus
116.625	n/a	S  2	response
117.686	n/a	S  5	stimulus
118.385	n/a	S  2	response
119.936	n/a	S  5	stimulus
120.681	n/a	S  3	response
122.169	n/a	S 11	n/a
124.102	n/a	S  7	stimulus
124.849	n/a	S  2	response
126.136	n/a	S  7	stimulus
126.761	n/a	S  3	response
128.369	n/a	S  7	stimulus
128.825	n/a	S  1	response
130.302	n/a	S  7	stimulus
130.809	n/a	S  2	response
132.235	n/a	S 11	n/a
134.269	n/a	S  8	stimulus
134.865	n/a	S  3	response
136.202	n/a	S  8	stimulus
136.745	n/a	S  3	response
138.335	n/a	S  8	stimulus
138.929	n/a	S  1	response
140.269	n/a	S 11	n/a
142.402	n/a	S 11	n/a
143.352	n/a	S  7	stimulus
143.937	n/a	S  3	response
145.385	n/a	S  7	stimulus
145.921	n/a	S  1	response
147.318	n/a	S  7	stimulus
147.809	n/a	S  2	response
149.352	n/a	S 11	n/a
151.185	n/a	S  6	stimulus
151.977	n/a	S  1	response
153.218	n/a	S  6	stimulus
154.209	n/a	S  2	response
155.051	n/a	S  6	stimulus
155.865	n/a	S  3	response
157.001	n/a	S  6	stimulus
158.025	n/a	S  2	response
159.235	n/a	S 11	n/a
161.068	n/a	S 11	n/a
