onset	duration	event_type	trial_type
19.238	n/a	S  5	stimulus
19.611	n/a	S  1	response
21.271	n/a	S  5	stimulus
21.523	n/a	S  1	response
22.905	n/a	S  5	stimulus
23.163	n/a	S  1	response
24.638	n/a	S  5	stimulus
24.859	n/a	S  1	response
26.671	n/a	S  5	stimulus
26.891	n/a	S  1	response
28.705	n/a	S  5	stimulus
28.939	n/a	S  1	response
29.738	n/a	S  5	stimulus
30.091	n/a	S  1	response
31.471	n/a	S  5	stimulus
31.723	n/a	S  1	response
33.204	n/a	S  5	stimulus
33.459	n/a	S  1	response
34.738	n/a	S  5	stimulus
34.986	n/a	S  1	response
35.082	n/a	S  1	response
36.571	n/a	S  5	stimulus
36.762	n/a	S  1	response
38.104	n/a	S  5	stimulus
38.474	n/a	S  1	response
39.837	n/a	S  5	stimulus
40.058	n/a	S  1	response
41.671	n/a	S  5	stimulus
42.066	n/a	S  1	response
43.504	n/a	S  5	stimulus
43.762	n/a	S  1	response
45.537	n/a	S  5	stimulus
45.914	n/a	S  1	response
47.27	n/a	S  5	stimulus
47.506	n/a	S  1	response
49.226	n/a	S  1	response
49.304	n/a	S  5	stimulus
51.037	n/a	S  5	stimulus
51.282	n/a	S  1	response
52.87	n/a	S  5	stimulus
53.114	n/a	S  1	response
54.603	n/a	S 10	n/a
74.619	n/a	S  5	stimulus
75.018	n/a	S  1	response
76.253	n/a	S  5	stimulus
76.522	n/a	S  1	response
77.986	n/a	S  5	stimulus
78.258	n/a	S  1	response
79.719	n/a	S  5	stimulus
79.994	n/a	S  1	response
81.652	n/a	S  5	stimulus
81.946	n/a	S  1	response
82.686	n/a	S  5	stimulus
83.089	n/a	S  1	response
84.519	n/a	S  5	stimulus
84.761	n/a	S  1	response
86.252	n/a	S  5	stimulus
86.497	n/a	S  1	response
88.285	n/a	S  5	stimulus
88.513	n/a	S  1	response
90.019	n/a	S  5	stimulus
90.257	n/a	S  1	response
91.852	n/a	S  5	stimulus
91.873	n/a	S  1	response
93.585	n/a	S  5	stimulus
93.825	n/a	S  1	response
95.518	n/a	S  5	stimulus
95.745	n/a	S  1	response
97.352	n/a	S  5	stimulus
97.577	n/a	S  1	response
98.885	n/a	S  5	stimulus
99.193	n/a	S  1	response
99.297	n/a	S  1	response
100.818	n/a	S  5	stimulus
101.041	n/a	S  1	response
102.652	n/a	S  5	stimulus
102.905	n/a	S  1	response
104.385	n/a	S  5	stimulus
104.657	n/a	S  1	response
106.318	n/a	S  5	stimulus
106.529	n/a	S  1	response
108.168	n/a	S 10	n/a
108.449	n/a	S  1	response
128.184	n/a	S  5	stimulus
128.649	n/a	S  1	response
130.017	n/a	S  5	stimulus
130.305	n/a	S  1	response
131.85	n/a	S  5	stimulus
132.128	n/a	S  1	response
133.784	n/a	S  5	stimulus
134.096	n/a	S  1	response
135.617	n/a	S  5	stimulus
135.872	n/a	S  1	response
137.25	n/a	S  5	stimulus
137.528	n/a	S  1	response
138.283	n/a	S  5	stimulus
138.76	n/a	S  1	response
139.817	n/a	S  5	stimulus
140.08	n/a	S  1	response
141.65	n/a	S  5	stimulus
141.888	n/a	S  1	response
143.483	n/a	S  5	stimulus
143.752	n/a	S  1	response
145.116	n/a	S  5	stimulus
145.384	n/a	S  1	response
146.95	n/a	S  5	stimulus
147.368	n/a	S  1	response
148.783	n/a	S  5	stimulus
149.016	n/a	S  1	response
150.316	n/a	S  5	stimulus
150.696	n/a	S  1	response
152.35	n/a	S  5	stimulus
152.6	n/a	S  1	response
154.183	n/a	S  5	stimulus
154.552	n/a	S  1	response
155.816	n/a	S  5	stimulus
156.064	n/a	S  1	response
157.749	n/a	S  5	stimulus
158.008	n/a	S  1	response
159.283	n/a	S  5	stimulus
159.528	n/a	S  1	response
161.216	n/a	S  5	stimulus
161.224	n/a	S  1	response
163.149	n/a	S 10	n/a
205.278	n/a	S 12	n/a
213.53	n/a	S  5	stimulus
213.935	n/a	S  1	response
215.264	n/a	S  5	stimulus
215.551	n/a	S  1	response
217.197	n/a	S  5	stimulus
217.431	n/a	S  1	response
