onset	duration	event_type	trial_type
46.27	n/a	S  5	stimulus
47.094	n/a	S  1	response
48.503	n/a	S  5	stimulus
49.173	n/a	S  1	response
50.736	n/a	S  5	stimulus
51.389	n/a	S  2	response
52.669	n/a	S 11	n/a
54.719	n/a	S  8	stimulus
55.485	n/a	S  1	response
56.753	n/a	S  8	stimulus
57.269	n/a	S  1	response
58.986	n/a	S  8	stimulus
59.549	n/a	S  2	response
60.819	n/a	S  8	stimulus
61.365	n/a	S  2	response
62.852	n/a	S 11	n/a
64.902	n/a	S  5	stimulus
65.637	n/a	S  2	response
67.136	n/a	S  5	stimulus
67.661	n/a	S  1	response
68.869	n/a	S  5	stimulus
69.653	n/a	S  3	response
70.919	n/a	S 11	n/a
73.152	n/a	S  7	stimulus
73.893	n/a	S  1	response
75.385	n/a	S  7	stimulus
76.101	n/a	S  2	response
77.219	n/a	S  7	stimulus
77.877	n/a	S  3	response
79.152	n/a	S  7	stimulus
79.717	n/a	S  1	response
80.985	n/a	S 11	n/a
82.935	n/a	S  6	stimulus
83.653	n/a	S  3	response
84.968	n/a	S  6	stimulus
85.733	n/a	S  3	response
86.701	n/a	S  6	stimulus
87.461	n/a	S  3	response
88.551	n/a	S 11	n/a
90.585	n/a	S  7	stimulus
91.309	n/a	S  2	response
92.618	n/a	S  7	stimulus
93.189	n/a	S  3	response
94.751	n/a	S  7	stimulus
95.269	n/a	S  1	response
96.684	n/a	S 11	n/a
98.618	n/a	S  6	stimulus
99.404	n/a	S  3	response
100.851	n/a	S  6	stimulus
101.812	n/a	S  1	response
102.984	n/a	S  6	stimulus
103.988	n/a	S  1	response
104.917	n/a	S 11	n/a
106.951	n/a	S  8	stimulus
107.636	n/a	S  3	response
109.084	n/a	S  8	stimulus
109.748	n/a	S  3	response
111.234	n/a	S  8	stimulus
111.82	n/a	S  1	response
113.167	n/a	S  8	stimulus
113.772	n/a	S  1	response
115.317	n/a	S 11	n/a
117.05	n/a	S  6	stimulus
117.812	n/a	S  1	response
119.083	n/a	S  6	stimulus
119.684	n/a	S  1	response
