onset	duration	event_type	trial_type
38.5	n/a	S  6	stimulus
39.264	n/a	S  3	response
40.233	n/a	S  6	stimulus
40.968	n/a	S  3	response
42.066	n/a	S  6	stimulus
42.728	n/a	S  3	response
44.299	n/a	S  6	stimulus
45.264	n/a	S  3	response
46.233	n/a	S 11	n/a
48.383	n/a	S  8	stimulus
48.984	n/a	S  1	response
50.316	n/a	S  8	stimulus
50.928	n/a	S  1	response
52.249	n/a	S  8	stimulus
52.808	n/a	S  2	response
53.999	n/a	S  8	stimulus
54.544	n/a	S  1	response
56.032	n/a	S 11	n/a
58.282	n/a	S  5	stimulus
58.928	n/a	S  1	response
60.515	n/a	S  5	stimulus
61.048	n/a	S  1	response
62.249	n/a	S  5	stimulus
63.135	n/a	S  2	response
64.182	n/a	S 11	n/a
66.115	n/a	S  7	stimulus
66.591	n/a	S  1	response
68.148	n/a	S  7	stimulus
68.599	n/a	S  2	response
69.999	n/a	S  7	stimulus
70.615	n/a	S  3	response
72.032	n/a	S 11	n/a
74.181	n/a	S  8	stimulus
74.655	n/a	S  3	response
76.315	n/a	S  8	stimulus
76.879	n/a	S  2	response
76.967	n/a	S  3	response
78.248	n/a	S  8	stimulus
78.807	n/a	S  1	response
80.098	n/a	S 11	n/a
82.048	n/a	S 11	n/a
82.981	n/a	S  6	stimulus
83.935	n/a	S  1	response
85.031	n/a	S  6	stimulus
85.631	n/a	S  1	response
87.081	n/a	S  6	stimulus
87.599	n/a	S  1	response
88.914	n/a	S  6	stimulus
89.639	n/a	S  1	response
90.864	n/a	S 11	n/a
92.914	n/a	S  7	stimulus
93.399	n/a	S  1	response
95.147	n/a	S  7	stimulus
95.711	n/a	S  2	response
97.097	n/a	S  7	stimulus
97.751	n/a	S  3	response
99.03	n/a	S 11	n/a
101.08	n/a	S  5	stimulus
102.175	n/a	S  2	response
103.214	n/a	S  5	stimulus
104.055	n/a	S  3	response
105.163	n/a	S  5	stimulus
105.943	n/a	S  3	response
106.913	n/a	S 11	n/a
108.947	n/a	S  7	stimulus
109.67	n/a	S  1	response
110.88	n/a	S  7	stimulus
111.478	n/a	S  2	response
112.613	n/a	S  7	stimulus
112.95	n/a	S  3	response
114.363	n/a	S 11	n/a
116.096	n/a	S 10	n/a
126.113	n/a	S  5	stimulus
