onset	duration	event_type	trial_type
5.215	n/a	S  7	stimulus
5.9	n/a	S  1	response
6.948	n/a	S  7	stimulus
7.396	n/a	S  2	response
8.781	n/a	S  7	stimulus
9.18	n/a	S  3	response
10.714	n/a	S  7	stimulus
11.204	n/a	S  1	response
12.648	n/a	S 11	n/a
14.781	n/a	S  8	stimulus
15.316	n/a	S  1	response
16.731	n/a	S  8	stimulus
17.236	n/a	S  1	response
18.664	n/a	S  8	stimulus
19.172	n/a	S  2	response
20.697	n/a	S  8	stimulus
21.188	n/a	S  2	response
22.83	n/a	S 11	n/a
25.064	n/a	S  5	stimulus
25.628	n/a	S  1	response
27.014	n/a	S  5	stimulus
27.74	n/a	S  1	response
29.147	n/a	S  5	stimulus
29.716	n/a	S  2	response
31.08	n/a	S 11	n/a
33.013	n/a	S  8	stimulus
33.548	n/a	S  3	response
34.747	n/a	S  8	stimulus
35.284	n/a	S  3	response
36.78	n/a	S  8	stimulus
37.26	n/a	S  1	response
38.913	n/a	S 11	n/a
40.946	n/a	S  6	stimulus
41.476	n/a	S  3	response
41.588	n/a	S  3	response
42.78	n/a	S  6	stimulus
43.372	n/a	S  3	response
45.03	n/a	S  6	stimulus
45.74	n/a	S  3	response
46.963	n/a	S 11	n/a
48.796	n/a	S  7	stimulus
49.316	n/a	S  2	response
50.829	n/a	S  7	stimulus
51.356	n/a	S  3	response
52.863	n/a	S  7	stimulus
53.363	n/a	S  1	response
54.896	n/a	S  7	stimulus
55.395	n/a	S  2	response
56.829	n/a	S 11	n/a
58.762	n/a	S  6	stimulus
60.067	n/a	S  3	response
60.896	n/a	S  6	stimulus
61.683	n/a	S  1	response
62.829	n/a	S  6	stimulus
63.523	n/a	S  1	response
64.562	n/a	S  6	stimulus
65.283	n/a	S  1	response
66.795	n/a	S 11	n/a
68.629	n/a	S  8	stimulus
69.107	n/a	S  1	response
70.362	n/a	S  8	stimulus
70.963	n/a	S  2	response
72.395	n/a	S  8	stimulus
72.899	n/a	S  2	response
74.528	n/a	S  8	stimulus
75.067	n/a	S  3	response
76.562	n/a	S 11	n/a
78.795	n/a	S  5	stimulus
79.507	n/a	S  2	response
80.828	n/a	S  5	stimulus
81.611	n/a	S  3	response
82.761	n/a	S  5	stimulus
83.339	n/a	S  3	response
84.795	n/a	S 11	n/a
86.628	n/a	S  6	stimulus
87.275	n/a	S  1	response
88.661	n/a	S  6	stimulus
89.571	n/a	S  2	response
90.694	n/a	S  6	stimulus
91.499	n/a	S  2	response
92.428	n/a	S  6	stimulus
93.267	n/a	S  2	response
94.677	n/a	S 11	n/a
96.527	n/a	S 10	n/a
106.544	n/a	S  7	stimulus
107.306	n/a	S  3	response
108.477	n/a	S  7	stimulus
108.986	n/a	S  1	response
110.41	n/a	S  7	stimulus
110.938	n/a	S  2	response
112.46	n/a	S 11	n/a
114.693	n/a	S  8	stimulus
115.434	n/a	S  3	response
116.426	n/a	S  8	stimulus
116.906	n/a	S  1	response
118.46	n/a	S  8	stimulus
118.898	n/a	S  1	response
120.41	n/a	S  8	stimulus
120.946	n/a	S  2	response
122.443	n/a	S 11	n/a
124.476	n/a	S  5	stimulus
125.17	n/a	S  1	response
126.709	n/a	S  5	stimulus
127.354	n/a	S  1	response
128.643	n/a	S  5	stimulus
129.194	n/a	S  2	response
130.693	n/a	S  5	stimulus
131.242	n/a	S  2	response
132.826	n/a	S 11	n/a
134.759	n/a	S  7	stimulus
135.354	n/a	S  3	response
136.792	n/a	S  7	stimulus
137.21	n/a	S  1	response
138.926	n/a	S  7	stimulus
139.426	n/a	S  2	response
141.159	n/a	S  7	stimulus
141.69	n/a	S  3	response
143.009	n/a	S 11	n/a
145.259	n/a	S  5	stimulus
146.074	n/a	S  3	response
147.292	n/a	S  5	stimulus
147.897	n/a	S  3	response
149.325	n/a	S  5	stimulus
150.025	n/a	S  1	response
151.358	n/a	S 11	n/a
153.392	n/a	S  7	stimulus
153.849	n/a	S  1	response
155.425	n/a	S  7	stimulus
156.521	n/a	S  2	response
157.475	n/a	S  7	stimulus
157.945	n/a	S  3	response
159.708	n/a	S  7	stimulus
160.233	n/a	S  1	response
161.941	n/a	S 11	n/a
163.974	n/a	S  6	stimulus
164.745	n/a	S  2	response
165.908	n/a	S  6	stimulus
167.177	n/a	S  3	response
167.841	n/a	S  6	stimulus
168.441	n/a	S  3	response
169.774	n/a	S  6	stimulus
170.409	n/a	S  3	response
171.607	n/a	S 11	n/a
173.641	n/a	S  7	stimulus
174.169	n/a	S  2	response
175.874	n/a	S  7	stimulus
176.385	n/a	S  3	response
178.124	n/a	S  7	stimulus
178.673	n/a	S  1	response
179.857	n/a	S  7	stimulus
180.305	n/a	S  2	response
181.79	n/a	S 11	n/a
183.94	n/a	S  6	stimulus
184.889	n/a	S  3	response
185.774	n/a	S  6	stimulus
186.657	n/a	S  1	response
187.507	n/a	S  6	stimulus
188.529	n/a	S  1	response
189.44	n/a	S 11	n/a
191.573	n/a	S  8	stimulus
192.473	n/a	S  2	response
193.507	n/a	S  8	stimulus
194.009	n/a	S  3	response
195.756	n/a	S  8	stimulus
196.336	n/a	S  3	response
197.59	n/a	S 11	n/a
199.723	n/a	S 10	n/a
209.739	n/a	S  6	stimulus
210.792	n/a	S  3	response
211.772	n/a	S  6	stimulus
212.64	n/a	S  1	response
213.806	n/a	S  6	stimulus
214.672	n/a	S  2	response
215.956	n/a	S 11	n/a
218.189	n/a	S  8	stimulus
218.752	n/a	S  1	response
220.222	n/a	S  8	stimulus
220.704	n/a	S  1	response
222.055	n/a	S  8	stimulus
222.56	n/a	S  2	response
223.789	n/a	S  8	stimulus
224.368	n/a	S  2	response
225.538	n/a	S 11	n/a
227.672	n/a	S  7	stimulus
228.216	n/a	S  3	response
229.605	n/a	S  7	stimulus
230.024	n/a	S  1	response
231.855	n/a	S  7	stimulus
232.336	n/a	S  2	response
233.888	n/a	S  7	stimulus
234.368	n/a	S  3	response
235.638	n/a	S 11	n/a
237.571	n/a	S  8	stimulus
238.112	n/a	S  3	response
239.505	n/a	S  8	stimulus
240.032	n/a	S  3	response
241.438	n/a	S  8	stimulus
241.96	n/a	S  1	response
243.671	n/a	S  8	stimulus
244.151	n/a	S  1	response
245.604	n/a	S 11	n/a
247.838	n/a	S  7	stimulus
248.383	n/a	S  1	response
249.971	n/a	S  7	stimulus
250.423	n/a	S  2	response
251.721	n/a	S  7	stimulus
252.263	n/a	S  3	response
253.771	n/a	S 11	n/a
255.504	n/a	S 11	n/a
256.437	n/a	S  5	stimulus
257.103	n/a	S  1	response
258.187	n/a	S  5	stimulus
258.783	n/a	S  2	response
260.337	n/a	S  5	stimulus
261.023	n/a	S  2	response
262.487	n/a	S 11	n/a
264.42	n/a	S  8	stimulus
264.991	n/a	S  2	response
266.47	n/a	S  8	stimulus
266.983	n/a	S  2	response
268.503	n/a	S  8	stimulus
269.015	n/a	S  3	response
270.237	n/a	S  8	stimulus
270.847	n/a	S  3	response
272.27	n/a	S 11	n/a
274.303	n/a	S  5	stimulus
275.031	n/a	S  3	response
276.136	n/a	S  5	stimulus
276.751	n/a	S  3	response
278.37	n/a	S  5	stimulus
279.135	n/a	S  1	response
280.12	n/a	S 11	n/a
281.953	n/a	S  8	stimulus
282.799	n/a	S  1	response
283.986	n/a	S  8	stimulus
284.775	n/a	S  1	response
286.036	n/a	S  8	stimulus
286.743	n/a	S  2	response
288.269	n/a	S 11	n/a
290.302	n/a	S 10	n/a
294.326	n/a	S  2	response
332.382	n/a	S 12	n/a
345.85	n/a	S  8	stimulus
346.997	n/a	S  1	response
347.583	n/a	S  8	stimulus
348.037	n/a	S  1	response
349.517	n/a	S  8	stimulus
350.029	n/a	S  2	response
351.55	n/a	S 11	n/a
353.583	n/a	S 11	n/a
354.533	n/a	S  6	stimulus
355.309	n/a	S  3	response
356.666	n/a	S  6	stimulus
357.317	n/a	S  3	response
358.799	n/a	S  6	stimulus
359.669	n/a	S  3	response
360.533	n/a	S 11	n/a
362.566	n/a	S  7	stimulus
363.021	n/a	S  1	response
364.316	n/a	S  7	stimulus
364.829	n/a	S  2	response
366.549	n/a	S  7	stimulus
366.997	n/a	S  3	response
368.782	n/a	S 11	n/a
370.816	n/a	S 11	n/a
371.749	n/a	S  5	stimulus
372.325	n/a	S  1	response
373.682	n/a	S  5	stimulus
374.429	n/a	S  1	response
375.632	n/a	S  5	stimulus
376.181	n/a	S  2	response
377.565	n/a	S  5	stimulus
378.245	n/a	S  2	response
379.599	n/a	S 11	n/a
381.632	n/a	S  7	stimulus
382.197	n/a	S  1	response
383.665	n/a	S  7	stimulus
384.141	n/a	S  2	response
385.698	n/a	S  7	stimulus
386.253	n/a	S  3	response
387.632	n/a	S 11	n/a
389.665	n/a	S 11	n/a
390.598	n/a	S  5	stimulus
391.38	n/a	S  3	response
392.848	n/a	S  5	stimulus
393.46	n/a	S  3	response
395.081	n/a	S  5	stimulus
395.716	n/a	S  1	response
397.314	n/a	S  5	stimulus
397.988	n/a	S  1	response
399.248	n/a	S 11	n/a
401.181	n/a	S  8	stimulus
401.82	n/a	S  2	response
403.114	n/a	S  8	stimulus
403.668	n/a	S  3	response
405.364	n/a	S  8	stimulus
406.028	n/a	S  3	response
407.297	n/a	S  8	stimulus
407.852	n/a	S  1	response
409.231	n/a	S 11	n/a
