onset	duration	event_type	trial_type
5.592	n/a	S  5	stimulus
6.362	n/a	S  1	response
7.425	n/a	S  5	stimulus
7.762	n/a	S  1	response
9.259	n/a	S  5	stimulus
9.506	n/a	S  1	response
10.992	n/a	S  5	stimulus
11.218	n/a	S  1	response
12.925	n/a	S  5	stimulus
13.162	n/a	S  1	response
14.459	n/a	S  5	stimulus
14.69	n/a	S  1	response
16.192	n/a	S  5	stimulus
16.426	n/a	S  1	response
18.01	n/a	S  1	response
18.025	n/a	S  5	stimulus
20.058	n/a	S  5	stimulus
20.322	n/a	S  1	response
21.891	n/a	S  5	stimulus
22.13	n/a	S  1	response
23.525	n/a	S  5	stimulus
23.778	n/a	S  1	response
25.158	n/a	S  5	stimulus
25.394	n/a	S  1	response
26.891	n/a	S  5	stimulus
27.146	n/a	S  1	response
28.924	n/a	S  5	stimulus
29.234	n/a	S  1	response
30.958	n/a	S  5	stimulus
31.202	n/a	S  1	response
32.591	n/a	S  5	stimulus
32.874	n/a	S  1	response
34.324	n/a	S  5	stimulus
34.586	n/a	S  1	response
36.157	n/a	S  5	stimulus
36.402	n/a	S  1	response
37.991	n/a	S  5	stimulus
38.226	n/a	S  1	response
39.824	n/a	S  5	stimulus
40.082	n/a	S  1	response
41.657	n/a	S  5	stimulus
41.906	n/a	S  1	response
43.49	n/a	S  5	stimulus
43.746	n/a	S  1	response
45.024	n/a	S  5	stimulus
45.29	n/a	S  1	response
46.757	n/a	S  5	stimulus
47.01	n/a	S  1	response
48.49	n/a	S 10	n/a
48.77	n/a	S  1	response
68.506	n/a	S  5	stimulus
68.961	n/a	S  1	response
70.239	n/a	S  5	stimulus
70.521	n/a	S  1	response
72.072	n/a	S  5	stimulus
72.433	n/a	S  1	response
74.006	n/a	S  5	stimulus
74.289	n/a	S  1	response
76.039	n/a	S  5	stimulus
76.073	n/a	S  1	response
77.772	n/a	S  5	stimulus
78.017	n/a	S  1	response
78.806	n/a	S  5	stimulus
79.201	n/a	S  1	response
80.839	n/a	S  5	stimulus
81.081	n/a	S  1	response
82.572	n/a	S  5	stimulus
82.809	n/a	S  1	response
84.405	n/a	S  5	stimulus
84.641	n/a	S  1	response
85.939	n/a	S  5	stimulus
86.209	n/a	S  1	response
87.472	n/a	S  5	stimulus
87.713	n/a	S  1	response
89.305	n/a	S  5	stimulus
89.537	n/a	S  1	response
90.838	n/a	S  5	stimulus
91.105	n/a	S  1	response
92.772	n/a	S  5	stimulus
93.017	n/a	S  1	response
94.705	n/a	S  5	stimulus
94.737	n/a	S  1	response
96.438	n/a	S  5	stimulus
96.689	n/a	S  1	response
98.271	n/a	S  5	stimulus
98.529	n/a	S  1	response
100.205	n/a	S  5	stimulus
100.497	n/a	S  1	response
102.038	n/a	S  5	stimulus
102.328	n/a	S  1	response
103.771	n/a	S  5	stimulus
104.048	n/a	S  1	response
105.704	n/a	S  5	stimulus
105.928	n/a	S  1	response
107.438	n/a	S  5	stimulus
107.656	n/a	S  1	response
109.171	n/a	S 10	n/a
109.424	n/a	S  1	response
