onset	duration	event_type	trial_type
11.877	n/a	S  5	stimulus
12.513	n/a	S  1	response
13.91	n/a	S  5	stimulus
14.417	n/a	S  1	response
16.143	n/a	S  5	stimulus
16.681	n/a	S  2	response
18.193	n/a	S 11	n/a
20.127	n/a	S  8	stimulus
20.745	n/a	S  1	response
22.16	n/a	S  8	stimulus
22.609	n/a	S  1	response
24.193	n/a	S  8	stimulus
24.617	n/a	S  2	response
25.943	n/a	S  8	stimulus
26.521	n/a	S  2	response
27.876	n/a	S 11	n/a
29.61	n/a	S  6	stimulus
30.449	n/a	S  3	response
31.443	n/a	S  6	stimulus
31.969	n/a	S  3	response
33.476	n/a	S  6	stimulus
34.073	n/a	S  3	response
35.209	n/a	S  6	stimulus
35.801	n/a	S  2	response
37.343	n/a	S 11	n/a
39.193	n/a	S  8	stimulus
39.801	n/a	S  3	response
41.426	n/a	S  8	stimulus
41.953	n/a	S  3	response
43.676	n/a	S  8	stimulus
44.145	n/a	S  1	response
45.609	n/a	S 11	n/a
47.642	n/a	S  7	stimulus
48.129	n/a	S  1	response
49.576	n/a	S  7	stimulus
50.145	n/a	S  2	response
51.709	n/a	S  7	stimulus
52.137	n/a	S  3	response
53.642	n/a	S 11	n/a
55.875	n/a	S 11	n/a
56.809	n/a	S  6	stimulus
57.625	n/a	S  1	response
58.842	n/a	S  6	stimulus
59.401	n/a	S  2	response
60.792	n/a	S  6	stimulus
61.328	n/a	S  3	response
62.925	n/a	S 11	n/a
65.158	n/a	S  8	stimulus
65.704	n/a	S  1	response
66.992	n/a	S  8	stimulus
67.616	n/a	S  2	response
68.742	n/a	S  8	stimulus
69.248	n/a	S  2	response
70.475	n/a	S  8	stimulus
70.936	n/a	S  3	response
72.708	n/a	S 11	n/a
74.741	n/a	S  6	stimulus
75.488	n/a	S  1	response
76.975	n/a	S  6	stimulus
77.824	n/a	S  2	response
79.108	n/a	S  6	stimulus
80.056	n/a	S  2	response
80.941	n/a	S  6	stimulus
81.6	n/a	S  2	response
82.975	n/a	S 11	n/a
85.008	n/a	S  5	stimulus
85.656	n/a	S  3	response
87.041	n/a	S  5	stimulus
87.664	n/a	S  3	response
89.074	n/a	S  5	stimulus
89.704	n/a	S  3	response
91.108	n/a	S 11	n/a
92.941	n/a	S  7	stimulus
93.56	n/a	S  1	response
95.174	n/a	S  7	stimulus
95.736	n/a	S  2	response
97.407	n/a	S  7	stimulus
98.056	n/a	S  3	response
99.341	n/a	S  7	stimulus
100.048	n/a	S  1	response
101.174	n/a	S 11	n/a
103.007	n/a	S 10	n/a
113.024	n/a	S  5	stimulus
114.873	n/a	S  5	stimulus
115.528	n/a	S  1	response
116.923	n/a	S  5	stimulus
117.544	n/a	S  2	response
119.073	n/a	S 11	n/a
120.807	n/a	S  6	stimulus
121.504	n/a	S  1	response
