onset	duration	event_type	trial_type
5.093	n/a	S  5	stimulus
6.019	n/a	S  1	response
7.126	n/a	S  5	stimulus
7.923	n/a	S  1	response
8.86	n/a	S  5	stimulus
9.466	n/a	S  2	response
10.809	n/a	S  5	stimulus
11.386	n/a	S  2	response
12.843	n/a	S 11	n/a
14.893	n/a	S  6	stimulus
15.498	n/a	S  3	response
16.826	n/a	S  6	stimulus
17.442	n/a	S  3	response
18.776	n/a	S  6	stimulus
19.298	n/a	S  1	response
20.709	n/a	S  6	stimulus
21.402	n/a	S  3	response
22.959	n/a	S 11	n/a
24.992	n/a	S  5	stimulus
25.618	n/a	S  3	response
27.042	n/a	S  5	stimulus
27.634	n/a	S  3	response
29.076	n/a	S  5	stimulus
29.658	n/a	S  1	response
31.226	n/a	S 11	n/a
33.159	n/a	S  8	stimulus
33.946	n/a	S  1	response
35.409	n/a	S  8	stimulus
35.938	n/a	S  1	response
37.542	n/a	S  8	stimulus
38.154	n/a	S  2	response
39.475	n/a	S  8	stimulus
40.05	n/a	S  2	response
41.225	n/a	S 11	n/a
43.358	n/a	S  7	stimulus
43.938	n/a	S  1	response
45.408	n/a	S  7	stimulus
45.906	n/a	S  2	response
47.358	n/a	S  7	stimulus
47.746	n/a	S  3	response
49.392	n/a	S 11	n/a
51.425	n/a	S  8	stimulus
51.93	n/a	S  3	response
53.158	n/a	S  8	stimulus
53.65	n/a	S  3	response
55.008	n/a	S  8	stimulus
55.482	n/a	S  1	response
57.041	n/a	S  8	stimulus
57.53	n/a	S  1	response
58.791	n/a	S 11	n/a
60.725	n/a	S  7	stimulus
61.186	n/a	S  1	response
62.958	n/a	S  7	stimulus
63.41	n/a	S  2	response
64.791	n/a	S  7	stimulus
65.274	n/a	S  3	response
66.824	n/a	S 11	n/a
68.858	n/a	S  5	stimulus
69.738	n/a	S  1	response
71.091	n/a	S  5	stimulus
71.65	n/a	S  2	response
73.124	n/a	S  5	stimulus
73.706	n/a	S  2	response
75.157	n/a	S 11	n/a
77.191	n/a	S  7	stimulus
77.786	n/a	S  1	response
79.324	n/a	S  7	stimulus
79.834	n/a	S  2	response
81.257	n/a	S  7	stimulus
81.754	n/a	S  3	response
83.29	n/a	S  7	stimulus
83.762	n/a	S  1	response
85.524	n/a	S 11	n/a
87.774	n/a	S 10	n/a
97.79	n/a	S  5	stimulus
98.553	n/a	S  3	response
99.723	n/a	S  5	stimulus
100.521	n/a	S  3	response
101.757	n/a	S  5	stimulus
102.385	n/a	S  1	response
103.79	n/a	S 11	n/a
105.723	n/a	S  8	stimulus
106.313	n/a	S  2	response
107.556	n/a	S  8	stimulus
108.025	n/a	S  2	response
109.39	n/a	S  8	stimulus
109.833	n/a	S  3	response
111.323	n/a	S  8	stimulus
111.825	n/a	S  3	response
113.473	n/a	S 11	n/a
115.706	n/a	S  5	stimulus
116.209	n/a	S  1	response
117.539	n/a	S  5	stimulus
118.129	n/a	S  2	response
119.473	n/a	S  5	stimulus
120.137	n/a	S  2	response
121.406	n/a	S  5	stimulus
122.049	n/a	S  3	response
123.639	n/a	S 11	n/a
125.872	n/a	S  7	stimulus
126.537	n/a	S  2	response
127.722	n/a	S  7	stimulus
128.185	n/a	S  3	response
129.972	n/a	S  7	stimulus
