onset	duration	event_type	trial_type
3.174	n/a	S  6	stimulus
4.256	n/a	S  2	response
4.344	n/a	S  3	response
5.007	n/a	S  6	stimulus
5.856	n/a	S  3	response
7.24	n/a	S  6	stimulus
7.88	n/a	S  3	response
9.173	n/a	S  6	stimulus
9.856	n/a	S  3	response
11.407	n/a	S 11	n/a
13.457	n/a	S 11	n/a
14.39	n/a	S  5	stimulus
15.032	n/a	S  1	response
16.423	n/a	S  5	stimulus
16.952	n/a	S  1	response
18.156	n/a	S  5	stimulus
18.696	n/a	S  2	response
20.09	n/a	S  5	stimulus
20.816	n/a	S  2	response
22.123	n/a	S 11	n/a
23.956	n/a	S  8	stimulus
24.743	n/a	S  1	response
26.206	n/a	S  8	stimulus
26.743	n/a	S  1	response
28.239	n/a	S  8	stimulus
28.863	n/a	S  2	response
30.289	n/a	S 11	n/a
32.322	n/a	S 11	n/a
33.272	n/a	S  6	stimulus
34.095	n/a	S  1	response
35.306	n/a	S  6	stimulus
35.903	n/a	S  1	response
37.339	n/a	S  6	stimulus
38.255	n/a	S  1	response
39.289	n/a	S 11	n/a
41.339	n/a	S  7	stimulus
41.871	n/a	S  1	response
43.272	n/a	S  7	stimulus
43.887	n/a	S  2	response
45.322	n/a	S  7	stimulus
45.815	n/a	S  3	response
47.255	n/a	S 11	n/a
49.188	n/a	S 11	n/a
50.122	n/a	S  5	stimulus
51.023	n/a	S  3	response
52.172	n/a	S  5	stimulus
52.823	n/a	S  3	response
54.105	n/a	S  5	stimulus
54.783	n/a	S  1	response
56.238	n/a	S 11	n/a
58.271	n/a	S  7	stimulus
58.767	n/a	S  1	response
60.221	n/a	S  7	stimulus
60.703	n/a	S  2	response
62.155	n/a	S  7	stimulus
62.711	n/a	S  3	response
64.088	n/a	S 11	n/a
66.321	n/a	S  6	stimulus
67.015	n/a	S  1	response
68.254	n/a	S  6	stimulus
68.815	n/a	S  1	response
69.988	n/a	S  6	stimulus
70.734	n/a	S  2	response
72.021	n/a	S 11	n/a
73.954	n/a	S  8	stimulus
74.486	n/a	S  2	response
75.887	n/a	S  8	stimulus
