onset	duration	event_type	trial_type
9.57	n/a	S  6	stimulus
10.47	n/a	S  3	response
11.803	n/a	S  6	stimulus
12.39	n/a	S  2	response
14.036	n/a	S  6	stimulus
14.702	n/a	S  3	response
15.97	n/a	S 11	n/a
18.203	n/a	S 11	n/a
19.136	n/a	S  5	stimulus
19.758	n/a	S  1	response
21.269	n/a	S  5	stimulus
21.902	n/a	S  1	response
23.019	n/a	S  5	stimulus
23.766	n/a	S  2	response
25.053	n/a	S  5	stimulus
25.838	n/a	S  2	response
27.202	n/a	S 11	n/a
28.952	n/a	S  8	stimulus
29.478	n/a	S  2	response
31.002	n/a	S  8	stimulus
31.582	n/a	S  1	response
32.936	n/a	S  8	stimulus
33.622	n/a	S  2	response
35.186	n/a	S  8	stimulus
35.758	n/a	S  2	response
37.319	n/a	S 11	n/a
39.552	n/a	S 11	n/a
40.485	n/a	S  7	stimulus
40.981	n/a	S  1	response
42.219	n/a	S  7	stimulus
42.773	n/a	S  2	response
44.152	n/a	S  7	stimulus
44.669	n/a	S  3	response
46.085	n/a	S 11	n/a
48.335	n/a	S  8	stimulus
48.941	n/a	S  3	response
50.385	n/a	S  8	stimulus
51.069	n/a	S  3	response
52.418	n/a	S  8	stimulus
52.997	n/a	S  1	response
54.552	n/a	S 11	n/a
56.785	n/a	S 11	n/a
57.718	n/a	S  5	stimulus
58.389	n/a	S  3	response
59.951	n/a	S  5	stimulus
60.677	n/a	S  3	response
61.985	n/a	S  5	stimulus
62.653	n/a	S  1	response
64.218	n/a	S 11	n/a
66.151	n/a	S  6	stimulus
66.845	n/a	S  3	response
68.184	n/a	S  6	stimulus
68.853	n/a	S  1	response
69.918	n/a	S  6	stimulus
70.629	n/a	S  1	response
71.968	n/a	S  6	stimulus
72.629	n/a	S  1	response
74.101	n/a	S 11	n/a
76.334	n/a	S  5	stimulus
76.861	n/a	S  1	response
78.367	n/a	S  5	stimulus
79.309	n/a	S  2	response
80.401	n/a	S  5	stimulus
81.293	n/a	S  2	response
82.334	n/a	S  5	stimulus
83.061	n/a	S  3	response
84.584	n/a	S 11	n/a
86.617	n/a	S  7	stimulus
87.125	n/a	S  1	response
