onset	duration	event_type	trial_type
28.082	n/a	S  5	stimulus
28.907	n/a	S  1	response
30.015	n/a	S  5	stimulus
30.267	n/a	S  1	response
31.548	n/a	S  5	stimulus
31.787	n/a	S  1	response
33.582	n/a	S  5	stimulus
33.803	n/a	S  1	response
35.515	n/a	S  5	stimulus
35.723	n/a	S  1	response
37.448	n/a	S  5	stimulus
37.715	n/a	S  1	response
38.981	n/a	S  5	stimulus
39.283	n/a	S  1	response
40.715	n/a	S  5	stimulus
40.923	n/a	S  1	response
42.248	n/a	S  5	stimulus
42.467	n/a	S  1	response
44.081	n/a	S  5	stimulus
44.315	n/a	S  1	response
45.771	n/a	S  1	response
45.914	n/a	S  5	stimulus
47.848	n/a	S  5	stimulus
48.091	n/a	S  1	response
49.581	n/a	S  5	stimulus
49.843	n/a	S  1	response
49.931	n/a	S  1	response
51.514	n/a	S  5	stimulus
51.723	n/a	S  1	response
53.247	n/a	S  5	stimulus
53.467	n/a	S  1	response
54.981	n/a	S  5	stimulus
55.195	n/a	S  1	response
56.714	n/a	S  5	stimulus
56.867	n/a	S  1	response
58.447	n/a	S  5	stimulus
58.667	n/a	S  1	response
60.18	n/a	S  5	stimulus
60.363	n/a	S  1	response
61.714	n/a	S 10	n/a
81.73	n/a	S  5	stimulus
82.218	n/a	S  1	response
83.463	n/a	S  5	stimulus
83.754	n/a	S  1	response
85.096	n/a	S  5	stimulus
85.362	n/a	S  1	response
86.929	n/a	S  5	stimulus
87.186	n/a	S  1	response
88.463	n/a	S  5	stimulus
88.778	n/a	S  1	response
89.496	n/a	S  5	stimulus
89.938	n/a	S  1	response
91.529	n/a	S  5	stimulus
91.794	n/a	S  1	response
93.362	n/a	S  5	stimulus
93.634	n/a	S  1	response
94.896	n/a	S  5	stimulus
95.194	n/a	S  1	response
96.729	n/a	S  5	stimulus
96.962	n/a	S  1	response
98.562	n/a	S  5	stimulus
98.802	n/a	S  1	response
100.395	n/a	S  5	stimulus
100.65	n/a	S  1	response
102.029	n/a	S  5	stimulus
102.338	n/a	S  1	response
103.562	n/a	S  5	stimulus
103.938	n/a	S  1	response
105.595	n/a	S  5	stimulus
105.842	n/a	S  1	response
107.228	n/a	S  5	stimulus
107.562	n/a	S  1	response
108.962	n/a	S  5	stimulus
109.226	n/a	S  1	response
110.795	n/a	S  5	stimulus
111.082	n/a	S  1	response
112.528	n/a	S  5	stimulus
112.81	n/a	S  1	response
114.261	n/a	S  5	stimulus
114.522	n/a	S  1	response
116.295	n/a	S  5	stimulus
116.593	n/a	S  1	response
118.128	n/a	S  5	stimulus
118.401	n/a	S  1	response
120.061	n/a	S 10	n/a
120.337	n/a	S  1	response
140.077	n/a	S  5	stimulus
141.241	n/a	S  1	response
141.61	n/a	S  5	stimulus
142.033	n/a	S  1	response
143.444	n/a	S  5	stimulus
143.713	n/a	S  1	response
145.177	n/a	S  5	stimulus
145.457	n/a	S  1	response
146.91	n/a	S  5	stimulus
147.169	n/a	S  1	response
148.843	n/a	S  5	stimulus
149.105	n/a	S  1	response
149.877	n/a	S  5	stimulus
150.281	n/a	S  1	response
151.51	n/a	S  5	stimulus
151.793	n/a	S  1	response
153.043	n/a	S  5	stimulus
153.337	n/a	S  1	response
154.776	n/a	S  5	stimulus
155.089	n/a	S  1	response
156.31	n/a	S  5	stimulus
156.585	n/a	S  1	response
158.043	n/a	S  5	stimulus
158.313	n/a	S  1	response
159.776	n/a	S  5	stimulus
160.057	n/a	S  1	response
161.609	n/a	S  5	stimulus
161.849	n/a	S  1	response
163.543	n/a	S  5	stimulus
163.777	n/a	S  1	response
165.076	n/a	S  5	stimulus
165.352	n/a	S  1	response
167.109	n/a	S  5	stimulus
167.352	n/a	S  1	response
168.942	n/a	S  5	stimulus
169.176	n/a	S  1	response
170.976	n/a	S  5	stimulus
171.216	n/a	S  1	response
172.709	n/a	S  5	stimulus
172.984	n/a	S  1	response
174.542	n/a	S  5	stimulus
174.784	n/a	S  1	response
176.275	n/a	S  5	stimulus
176.552	n/a	S  1	response
177.809	n/a	S  5	stimulus
178.088	n/a	S  1	response
179.842	n/a	S  5	stimulus
180.072	n/a	S  1	response
181.475	n/a	S  5	stimulus
181.768	n/a	S  1	response
183.109	n/a	S  5	stimulus
183.368	n/a	S  1	response
184.842	n/a	S  5	stimulus
185.096	n/a	S  1	response
186.575	n/a	S  5	stimulus
186.808	n/a	S  1	response
188.508	n/a	S  5	stimulus
188.76	n/a	S  1	response
190.542	n/a	S  5	stimulus
190.784	n/a	S  1	response
192.275	n/a	S 10	n/a
