onset	duration	event_type	trial_type
10.685	n/a	S  5	stimulus
11.154	n/a	S  1	response
12.518	n/a	S  5	stimulus
12.738	n/a	S  1	response
14.251	n/a	S  5	stimulus
14.466	n/a	S  1	response
16.085	n/a	S  5	stimulus
16.306	n/a	S  1	response
17.918	n/a	S  5	stimulus
18.13	n/a	S  1	response
18.951	n/a	S  5	stimulus
19.378	n/a	S  1	response
20.885	n/a	S  5	stimulus
21.09	n/a	S  1	response
22.818	n/a	S  5	stimulus
23.026	n/a	S  1	response
24.551	n/a	S  5	stimulus
24.73	n/a	S  1	response
26.084	n/a	S  5	stimulus
26.298	n/a	S  1	response
27.718	n/a	S  5	stimulus
27.946	n/a	S  1	response
29.33	n/a	S  1	response
29.451	n/a	S  5	stimulus
31.084	n/a	S  5	stimulus
31.322	n/a	S  1	response
32.917	n/a	S  5	stimulus
33.146	n/a	S  1	response
34.751	n/a	S  5	stimulus
34.962	n/a	S  1	response
36.784	n/a	S  5	stimulus
37.042	n/a	S  1	response
38.617	n/a	S  5	stimulus
38.826	n/a	S  1	response
40.551	n/a	S  5	stimulus
40.762	n/a	S  1	response
42.084	n/a	S  5	stimulus
42.298	n/a	S  1	response
43.917	n/a	S  5	stimulus
44.122	n/a	S  1	response
45.75	n/a	S  5	stimulus
45.97	n/a	S  1	response
47.684	n/a	S  5	stimulus
47.898	n/a	S  1	response
49.717	n/a	S  5	stimulus
49.994	n/a	S  1	response
51.45	n/a	S  5	stimulus
51.698	n/a	S  1	response
53.083	n/a	S  5	stimulus
53.298	n/a	S  1	response
54.617	n/a	S  5	stimulus
54.834	n/a	S  1	response
56.35	n/a	S  5	stimulus
56.562	n/a	S  1	response
58.183	n/a	S  5	stimulus
58.37	n/a	S  1	response
59.717	n/a	S  5	stimulus
59.922	n/a	S  1	response
61.25	n/a	S  5	stimulus
61.418	n/a	S  1	response
62.983	n/a	S  5	stimulus
63.162	n/a	S  1	response
64.818	n/a	S  1	response
65.016	n/a	S 10	n/a
85.032	n/a	S  5	stimulus
85.377	n/a	S  1	response
86.666	n/a	S  5	stimulus
86.905	n/a	S  1	response
88.399	n/a	S  5	stimulus
88.617	n/a	S  1	response
90.032	n/a	S  5	stimulus
90.257	n/a	S  1	response
91.566	n/a	S  5	stimulus
91.801	n/a	S  1	response
92.616	n/a	S  5	stimulus
92.977	n/a	S  1	response
94.449	n/a	S  5	stimulus
94.697	n/a	S  1	response
96.382	n/a	S  5	stimulus
96.601	n/a	S  1	response
97.915	n/a	S  5	stimulus
98.137	n/a	S  1	response
99.849	n/a	S  5	stimulus
99.913	n/a	S  1	response
101.682	n/a	S  5	stimulus
101.913	n/a	S  1	response
103.315	n/a	S  5	stimulus
103.561	n/a	S  1	response
105.148	n/a	S  5	stimulus
105.378	n/a	S  1	response
106.682	n/a	S  5	stimulus
106.897	n/a	S  1	response
108.215	n/a	S  5	stimulus
108.417	n/a	S  1	response
109.848	n/a	S  5	stimulus
110.049	n/a	S  1	response
111.882	n/a	S  5	stimulus
112.105	n/a	S  1	response
113.515	n/a	S  5	stimulus
113.729	n/a	S  1	response
115.448	n/a	S 10	n/a
115.569	n/a	S  1	response
135.464	n/a	S  5	stimulus
135.761	n/a	S  1	response
137.297	n/a	S  5	stimulus
137.521	n/a	S  1	response
139.231	n/a	S  5	stimulus
139.409	n/a	S  1	response
140.964	n/a	S  5	stimulus
141.025	n/a	S  1	response
142.897	n/a	S  5	stimulus
143.161	n/a	S  1	response
144.731	n/a	S  5	stimulus
144.961	n/a	S  1	response
146.264	n/a	S  5	stimulus
146.489	n/a	S  1	response
148.297	n/a	S  5	stimulus
148.577	n/a	S  1	response
150.13	n/a	S  5	stimulus
150.385	n/a	S  1	response
151.864	n/a	S  5	stimulus
152.113	n/a	S  1	response
153.597	n/a	S  5	stimulus
153.873	n/a	S  1	response
155.23	n/a	S  5	stimulus
155.472	n/a	S  1	response
156.964	n/a	S  5	stimulus
157.2	n/a	S  1	response
158.797	n/a	S  5	stimulus
159.024	n/a	S  1	response
160.43	n/a	S  5	stimulus
160.648	n/a	S  1	response
161.963	n/a	S  5	stimulus
162.192	n/a	S  1	response
163.697	n/a	S  5	stimulus
163.92	n/a	S  1	response
165.43	n/a	S  5	stimulus
165.632	n/a	S  1	response
167.263	n/a	S  5	stimulus
167.376	n/a	S  1	response
169.096	n/a	S  5	stimulus
169.32	n/a	S  1	response
170.83	n/a	S  5	stimulus
171.064	n/a	S  1	response
172.563	n/a	S  5	stimulus
172.792	n/a	S  1	response
174.52	n/a	S  1	response
174.596	n/a	S 10	n/a
216.627	n/a	S 12	n/a
224.961	n/a	S  5	stimulus
225.528	n/a	S  1	response
226.595	n/a	S  5	stimulus
226.832	n/a	S  1	response
228.228	n/a	S  5	stimulus
228.448	n/a	S  1	response
230.161	n/a	S  5	stimulus
230.408	n/a	S  1	response
