onset	duration	event_type	trial_type
22.47	n/a	S  6	stimulus
23.266	n/a	S  3	response
24.503	n/a	S  6	stimulus
25.01	n/a	S  3	response
26.337	n/a	S  6	stimulus
27.042	n/a	S  3	response
28.37	n/a	S  6	stimulus
28.938	n/a	S  3	response
30.103	n/a	S 11	n/a
32.336	n/a	S  8	stimulus
32.834	n/a	S  1	response
34.386	n/a	S  8	stimulus
34.906	n/a	S  1	response
36.319	n/a	S  8	stimulus
36.834	n/a	S  2	response
38.353	n/a	S 11	n/a
40.586	n/a	S  7	stimulus
41.074	n/a	S  1	response
42.336	n/a	S  7	stimulus
42.818	n/a	S  2	response
44.469	n/a	S  7	stimulus
44.882	n/a	S  3	response
46.602	n/a	S  7	stimulus
47.042	n/a	S  1	response
48.736	n/a	S 11	n/a
50.969	n/a	S  8	stimulus
51.538	n/a	S  2	response
52.919	n/a	S  8	stimulus
53.385	n/a	S  3	response
54.869	n/a	S  8	stimulus
55.361	n/a	S  3	response
56.919	n/a	S  8	stimulus
57.513	n/a	S  1	response
58.852	n/a	S 11	n/a
61.002	n/a	S  5	stimulus
61.665	n/a	S  1	response
62.935	n/a	S  5	stimulus
63.441	n/a	S  1	response
64.685	n/a	S  5	stimulus
65.297	n/a	S  2	response
66.918	n/a	S 11	n/a
68.951	n/a	S  7	stimulus
69.449	n/a	S  2	response
70.901	n/a	S  7	stimulus
71.433	n/a	S  3	response
72.835	n/a	S  7	stimulus
73.297	n/a	S  1	response
74.985	n/a	S  7	stimulus
75.441	n/a	S  2	response
77.218	n/a	S 11	n/a
78.951	n/a	S  8	stimulus
79.489	n/a	S  1	response
80.801	n/a	S  8	stimulus
81.257	n/a	S  2	response
82.534	n/a	S  8	stimulus
83.049	n/a	S  2	response
84.467	n/a	S  8	stimulus
85.001	n/a	S  3	response
86.201	n/a	S 11	n/a
88.434	n/a	S  6	stimulus
89.433	n/a	S  1	response
90.467	n/a	S  6	stimulus
91.097	n/a	S  1	response
92.4	n/a	S  6	stimulus
92.961	n/a	S  1	response
94.634	n/a	S  6	stimulus
95.137	n/a	S  1	response
96.767	n/a	S 11	n/a
98.7	n/a	S  7	stimulus
99.257	n/a	S  3	response
100.75	n/a	S  7	stimulus
101.176	n/a	S  1	response
102.883	n/a	S  7	stimulus
103.352	n/a	S  2	response
104.817	n/a	S 11	n/a
106.85	n/a	S 10	n/a
116.866	n/a	S  7	stimulus
117.632	n/a	S  3	response
118.999	n/a	S  7	stimulus
119.528	n/a	S  1	response
121.233	n/a	S  7	stimulus
121.736	n/a	S  2	response
123.382	n/a	S 11	n/a
125.316	n/a	S 11	n/a
126.249	n/a	S  5	stimulus
126.848	n/a	S  2	response
127.982	n/a	S  5	stimulus
128.648	n/a	S  3	response
129.915	n/a	S  5	stimulus
130.56	n/a	S  3	response
131.749	n/a	S  5	stimulus
132.296	n/a	S  1	response
133.682	n/a	S 11	n/a
135.932	n/a	S  8	stimulus
136.544	n/a	S  3	response
137.782	n/a	S  8	stimulus
