onset	duration	event_type	trial_type
0.001	n/a	empty	n/a
4.556	n/a	S  5	stimulus
5.402	n/a	S  1	response
6.389	n/a	S  5	stimulus
7.002	n/a	S  1	response
8.422	n/a	S  5	stimulus
9.266	n/a	S  2	response
10.655	n/a	S 11	n/a
12.489	n/a	S  6	stimulus
13.234	n/a	S  3	response
14.422	n/a	S  6	stimulus
15.266	n/a	S  2	response
16.455	n/a	S  6	stimulus
17.466	n/a	S  3	response
18.605	n/a	S  6	stimulus
19.538	n/a	S  3	response
20.538	n/a	S 11	n/a
22.588	n/a	S  8	stimulus
23.298	n/a	S  1	response
24.422	n/a	S  8	stimulus
25.018	n/a	S  1	response
26.155	n/a	S  8	stimulus
26.866	n/a	S  2	response
28.105	n/a	S  8	stimulus
28.97	n/a	S  2	response
30.055	n/a	S 11	n/a
31.888	n/a	S 11	n/a
32.838	n/a	S  7	stimulus
33.514	n/a	S  1	response
35.071	n/a	S  7	stimulus
35.666	n/a	S  2	response
37.304	n/a	S  7	stimulus
37.714	n/a	S  3	response
39.238	n/a	S 11	n/a
41.271	n/a	S  6	stimulus
42.082	n/a	S  1	response
43.304	n/a	S  6	stimulus
43.994	n/a	S  1	response
45.337	n/a	S  6	stimulus
46.018	n/a	S  1	response
47.271	n/a	S  6	stimulus
48.074	n/a	S  1	response
49.004	n/a	S 11	n/a
51.037	n/a	S 11	n/a
51.97	n/a	S  5	stimulus
52.553	n/a	S  2	response
53.804	n/a	S  5	stimulus
54.721	n/a	S  3	response
55.637	n/a	S  5	stimulus
56.713	n/a	S  3	response
57.57	n/a	S 11	n/a
59.72	n/a	S  7	stimulus
60.353	n/a	S  1	response
61.553	n/a	S  7	stimulus
62.121	n/a	S  2	response
63.287	n/a	S  7	stimulus
63.865	n/a	S  3	response
65.12	n/a	S 11	n/a
67.17	n/a	S  5	stimulus
67.777	n/a	S  1	response
69.403	n/a	S  5	stimulus
70.441	n/a	S  1	response
71.636	n/a	S  5	stimulus
72.505	n/a	S  2	response
73.67	n/a	S 11	n/a
75.703	n/a	S  7	stimulus
76.337	n/a	S  1	response
77.536	n/a	S  7	stimulus
78.161	n/a	S  2	response
79.569	n/a	S  7	stimulus
80.289	n/a	S  3	response
81.503	n/a	S 11	n/a
83.736	n/a	S  8	stimulus
84.441	n/a	S  3	response
85.769	n/a	S  8	stimulus
86.233	n/a	S  3	response
87.502	n/a	S  8	stimulus
88.121	n/a	S  1	response
89.736	n/a	S  8	stimulus
90.361	n/a	S  1	response
91.685	n/a	S 11	n/a
93.735	n/a	S 10	n/a
103.752	n/a	S  6	stimulus
104.376	n/a	S  2	response
106.002	n/a	S  6	stimulus
106.68	n/a	S  2	response
107.735	n/a	S  6	stimulus
108.408	n/a	S  2	response
109.668	n/a	S  6	stimulus
110.568	n/a	S  2	response
111.501	n/a	S 11	n/a
113.535	n/a	S  7	stimulus
114.128	n/a	S  1	response
115.268	n/a	S  7	stimulus
115.936	n/a	S  2	response
117.001	n/a	S  7	stimulus
117.56	n/a	S  3	response
119.051	n/a	S  7	stimulus
119.608	n/a	S  1	response
121.101	n/a	S 11	n/a
122.834	n/a	S  8	stimulus
123.432	n/a	S  2	response
124.767	n/a	S  8	stimulus
125.472	n/a	S  2	response
126.801	n/a	S  8	stimulus
127.328	n/a	S  3	response
128.834	n/a	S 11	n/a
130.767	n/a	S 11	n/a
131.7	n/a	S  6	stimulus
132.496	n/a	S  3	response
133.634	n/a	S  6	stimulus
134.4	n/a	S  3	response
135.667	n/a	S  6	stimulus
136.432	n/a	S  3	response
137.6	n/a	S 11	n/a
139.834	n/a	S  8	stimulus
140.512	n/a	S  3	response
141.967	n/a	S  8	stimulus
142.616	n/a	S  1	response
144.217	n/a	S  8	stimulus
144.832	n/a	S  1	response
146.25	n/a	S 11	n/a
148.183	n/a	S 11	n/a
149.116	n/a	S  5	stimulus
150.119	n/a	S  2	response
151.05	n/a	S  5	stimulus
152.087	n/a	S  3	response
153.083	n/a	S  5	stimulus
153.775	n/a	S  3	response
155.316	n/a	S  5	stimulus
155.927	n/a	S  1	response
157.049	n/a	S 11	n/a
159.083	n/a	S  6	stimulus
159.703	n/a	S  2	response
161.116	n/a	S  6	stimulus
162.119	n/a	S  1	response
163.049	n/a	S  6	stimulus
163.727	n/a	S  1	response
164.982	n/a	S  6	stimulus
165.607	n/a	S  1	response
167.116	n/a	S 11	n/a
168.949	n/a	S  7	stimulus
169.759	n/a	S  2	response
171.082	n/a	S  7	stimulus
171.655	n/a	S  3	response
172.915	n/a	S  7	stimulus
173.503	n/a	S  1	response
174.649	n/a	S 11	n/a
176.682	n/a	S  5	stimulus
177.247	n/a	S  1	response
178.715	n/a	S  5	stimulus
179.527	n/a	S  2	response
180.749	n/a	S  5	stimulus
181.455	n/a	S  2	response
182.882	n/a	S  5	stimulus
183.527	n/a	S  3	response
184.832	n/a	S 11	n/a
186.765	n/a	S  7	stimulus
187.407	n/a	S  2	response
188.798	n/a	S  7	stimulus
189.343	n/a	S  3	response
190.648	n/a	S  7	stimulus
191.287	n/a	S  1	response
192.581	n/a	S 11	n/a
194.815	n/a	S 10	n/a
204.831	n/a	S  6	stimulus
205.686	n/a	S  1	response
206.764	n/a	S  6	stimulus
207.526	n/a	S  2	response
208.997	n/a	S  6	stimulus
209.814	n/a	S  2	response
211.031	n/a	S  6	stimulus
211.758	n/a	S  2	response
213.064	n/a	S 11	n/a
215.097	n/a	S  7	stimulus
215.686	n/a	S  2	response
217.047	n/a	S  7	stimulus
217.574	n/a	S  3	response
218.897	n/a	S  7	stimulus
219.374	n/a	S  1	response
220.947	n/a	S 11	n/a
222.797	n/a	S  8	stimulus
223.406	n/a	S  2	response
224.947	n/a	S  8	stimulus
225.486	n/a	S  2	response
226.997	n/a	S  8	stimulus
227.59	n/a	S  3	response
228.93	n/a	S  8	stimulus
229.734	n/a	S  3	response
230.863	n/a	S 11	n/a
232.996	n/a	S 11	n/a
233.93	n/a	S  6	stimulus
234.886	n/a	S  2	response
235.863	n/a	S  6	stimulus
236.742	n/a	S  3	response
237.896	n/a	S  6	stimulus
238.67	n/a	S  3	response
239.929	n/a	S 11	n/a
241.879	n/a	S  8	stimulus
242.526	n/a	S  1	response
243.913	n/a	S  8	stimulus
244.621	n/a	S  1	response
245.946	n/a	S  8	stimulus
246.565	n/a	S  2	response
247.879	n/a	S 11	n/a
249.912	n/a	S 11	n/a
250.846	n/a	S  5	stimulus
251.453	n/a	S  3	response
253.079	n/a	S  5	stimulus
253.685	n/a	S  1	response
255.312	n/a	S  5	stimulus
255.997	n/a	S  1	response
257.045	n/a	S  5	stimulus
257.789	n/a	S  2	response
259.295	n/a	S 11	n/a
261.129	n/a	S  7	stimulus
261.709	n/a	S  2	response
263.262	n/a	S  7	stimulus
263.781	n/a	S  3	response
265.212	n/a	S  7	stimulus
265.797	n/a	S  1	response
267.045	n/a	S  7	stimulus
267.613	n/a	S  2	response
269.078	n/a	S 11	n/a
271.211	n/a	S  8	stimulus
271.837	n/a	S  2	response
273.245	n/a	S  8	stimulus
273.845	n/a	S  3	response
275.078	n/a	S  8	stimulus
275.637	n/a	S  3	response
277.228	n/a	S  8	stimulus
277.877	n/a	S  1	response
279.178	n/a	S 11	n/a
281.211	n/a	S  7	stimulus
281.717	n/a	S  3	response
283.244	n/a	S  7	stimulus
283.757	n/a	S  1	response
285.278	n/a	S  7	stimulus
285.733	n/a	S  2	response
287.011	n/a	S 11	n/a
288.844	n/a	S 10	n/a
330.921	n/a	S 12	n/a
341.559	n/a	S  7	stimulus
343.692	n/a	S  7	stimulus
344.315	n/a	S  2	response
345.442	n/a	S  7	stimulus
345.971	n/a	S  3	response
347.275	n/a	S 11	n/a
349.325	n/a	S 11	n/a
350.258	n/a	S  5	stimulus
351.163	n/a	S  1	response
352.192	n/a	S  5	stimulus
353.171	n/a	S  1	response
354.425	n/a	S  5	stimulus
355.115	n/a	S  2	response
356.158	n/a	S  5	stimulus
356.963	n/a	S  2	response
358.191	n/a	S 11	n/a
360.225	n/a	S  8	stimulus
360.939	n/a	S  1	response
362.474	n/a	S  8	stimulus
363.011	n/a	S  1	response
364.508	n/a	S  8	stimulus
365.155	n/a	S  2	response
366.241	n/a	S  8	stimulus
366.947	n/a	S  2	response
368.074	n/a	S 11	n/a
370.207	n/a	S 11	n/a
371.141	n/a	S  5	stimulus
372.179	n/a	S  3	response
373.074	n/a	S  5	stimulus
373.707	n/a	S  3	response
374.807	n/a	S  5	stimulus
375.435	n/a	S  1	response
377.041	n/a	S  5	stimulus
377.611	n/a	S  1	response
378.874	n/a	S 11	n/a
380.724	n/a	S  6	stimulus
381.699	n/a	S  3	response
382.657	n/a	S  6	stimulus
383.531	n/a	S  3	response
384.807	n/a	S  6	stimulus
385.395	n/a	S  3	response
386.54	n/a	S 11	n/a
388.473	n/a	S  8	stimulus
389.138	n/a	S  3	response
390.307	n/a	S  8	stimulus
390.914	n/a	S  3	response
392.34	n/a	S  8	stimulus
392.954	n/a	S  1	response
394.373	n/a	S 11	n/a
396.306	n/a	S  7	stimulus
396.842	n/a	S  1	response
398.04	n/a	S  7	stimulus
398.626	n/a	S  2	response
400.073	n/a	S  7	stimulus
400.554	n/a	S  3	response
402.006	n/a	S 11	n/a
404.039	n/a	S  6	stimulus
404.762	n/a	S  3	response
405.873	n/a	S  6	stimulus
406.602	n/a	S  1	response
407.906	n/a	S  6	stimulus
408.562	n/a	S  1	response
409.956	n/a	S  6	stimulus
410.618	n/a	S  3	response
412.106	n/a	S 11	n/a
414.156	n/a	S  5	stimulus
415.17	n/a	S  2	response
416.306	n/a	S  5	stimulus
418.339	n/a	S  5	stimulus
419.25	n/a	S  3	response
420.489	n/a	S  5	stimulus
421.178	n/a	S  3	response
422.539	n/a	S 11	n/a
424.472	n/a	S  7	stimulus
425.226	n/a	S  1	response
426.405	n/a	S  7	stimulus
426.994	n/a	S  2	response
428.355	n/a	S  7	stimulus
428.794	n/a	S  3	response
430.188	n/a	S 11	n/a
431.922	n/a	S 10	n/a
441.938	n/a	S  7	stimulus
442.553	n/a	S  1	response
444.171	n/a	S  7	stimulus
444.617	n/a	S  2	response
446.104	n/a	S  7	stimulus
446.497	n/a	S  3	response
447.838	n/a	S  7	stimulus
448.353	n/a	S  1	response
449.771	n/a	S 11	n/a
451.804	n/a	S 11	n/a
452.737	n/a	S  5	stimulus
453.401	n/a	S  1	response
454.671	n/a	S  5	stimulus
455.305	n/a	S  1	response
456.604	n/a	S  5	stimulus
457.249	n/a	S  2	response
458.637	n/a	S  5	stimulus
459.201	n/a	S  2	response
460.87	n/a	S 11	n/a
462.904	n/a	S  8	stimulus
463.497	n/a	S  1	response
464.837	n/a	S  8	stimulus
465.553	n/a	S  2	response
466.77	n/a	S  8	stimulus
467.337	n/a	S  2	response
468.803	n/a	S 11	n/a
470.737	n/a	S 11	n/a
471.67	n/a	S  5	stimulus
472.313	n/a	S  3	response
473.603	n/a	S  5	stimulus
474.153	n/a	S  3	response
475.637	n/a	S  5	stimulus
476.185	n/a	S  1	response
477.57	n/a	S  5	stimulus
478.273	n/a	S  1	response
479.803	n/a	S 11	n/a
482.053	n/a	S  8	stimulus
482.665	n/a	S  3	response
484.203	n/a	S  8	stimulus
484.865	n/a	S  3	response
486.353	n/a	S  8	stimulus
486.936	n/a	S  1	response
488.286	n/a	S 11	n/a
490.319	n/a	S 11	n/a
491.253	n/a	S  5	stimulus
491.984	n/a	S  2	response
493.486	n/a	S  5	stimulus
494.136	n/a	S  2	response
495.519	n/a	S  5	stimulus
496.16	n/a	S  3	response
497.452	n/a	S 11	n/a
499.486	n/a	S  6	stimulus
500.408	n/a	S  1	response
501.735	n/a	S  6	stimulus
502.456	n/a	S  2	response
503.469	n/a	S  6	stimulus
504.192	n/a	S  2	response
505.219	n/a	S  6	stimulus
505.84	n/a	S  2	response
507.452	n/a	S 11	n/a
509.302	n/a	S  8	stimulus
509.936	n/a	S  1	response
511.335	n/a	S  8	stimulus
511.944	n/a	S  2	response
513.568	n/a	S  8	stimulus
514.384	n/a	S  2	response
515.402	n/a	S  8	stimulus
516.128	n/a	S  3	response
517.235	n/a	S 11	n/a
519.168	n/a	S  5	stimulus
519.848	n/a	S  3	response
521.101	n/a	S  5	stimulus
521.656	n/a	S  1	response
523.035	n/a	S  5	stimulus
523.784	n/a	S  1	response
525.168	n/a	S  5	stimulus
525.992	n/a	S  2	response
527.001	n/a	S 11	n/a
529.034	n/a	S  7	stimulus
529.632	n/a	S  2	response
531.268	n/a	S  7	stimulus
531.872	n/a	S  3	response
533.201	n/a	S  7	stimulus
533.848	n/a	S  1	response
535.134	n/a	S  7	stimulus
535.727	n/a	S  2	response
536.867	n/a	S 11	n/a
538.901	n/a	S 10	n/a
548.917	n/a	S  8	stimulus
549.575	n/a	S  3	response
550.867	n/a	S  8	stimulus
551.423	n/a	S  1	response
552.817	n/a	S  8	stimulus
553.383	n/a	S  1	response
554.85	n/a	S  8	stimulus
555.431	n/a	S  2	response
556.783	n/a	S 11	n/a
558.833	n/a	S 11	n/a
559.783	n/a	S  6	stimulus
560.863	n/a	S  2	response
562.033	n/a	S  6	stimulus
562.823	n/a	S  3	response
564.266	n/a	S  6	stimulus
565.231	n/a	S  2	response
566.499	n/a	S  6	stimulus
567.607	n/a	S  1	response
568.433	n/a	S 11	n/a
570.366	n/a	S  7	stimulus
570.927	n/a	S  3	response
572.299	n/a	S  7	stimulus
572.975	n/a	S  1	response
574.233	n/a	S  7	stimulus
575.023	n/a	S  2	response
576.066	n/a	S 11	n/a
577.999	n/a	S  8	stimulus
578.655	n/a	S  2	response
579.732	n/a	S  8	stimulus
580.367	n/a	S  3	response
581.666	n/a	S  8	stimulus
582.255	n/a	S  3	response
583.715	n/a	S 11	n/a
585.649	n/a	S  6	stimulus
586.294	n/a	S  3	response
587.582	n/a	S  6	stimulus
588.302	n/a	S  1	response
589.815	n/a	S  6	stimulus
590.47	n/a	S  1	response
592.048	n/a	S 11	n/a
594.182	n/a	S  7	stimulus
594.822	n/a	S  3	response
595.915	n/a	S  7	stimulus
596.47	n/a	S  1	response
597.748	n/a	S  7	stimulus
598.382	n/a	S  2	response
599.681	n/a	S  7	stimulus
600.278	n/a	S  3	response
601.615	n/a	S 11	n/a
603.748	n/a	S  5	stimulus
604.526	n/a	S  2	response
605.798	n/a	S  5	stimulus
606.454	n/a	S  3	response
608.031	n/a	S  5	stimulus
608.614	n/a	S  3	response
609.964	n/a	S  5	stimulus
610.614	n/a	S  1	response
611.698	n/a	S 11	n/a
613.731	n/a	S  6	stimulus
614.446	n/a	S  1	response
615.781	n/a	S  6	stimulus
616.598	n/a	S  1	response
618.014	n/a	S  6	stimulus
619.006	n/a	S  2	response
620.247	n/a	S  6	stimulus
620.91	n/a	S  2	response
622.181	n/a	S 11	n/a
624.214	n/a	S  8	stimulus
625.078	n/a	S  1	response
625.947	n/a	S  8	stimulus
626.526	n/a	S  1	response
627.98	n/a	S  8	stimulus
628.566	n/a	S  2	response
629.914	n/a	S 11	n/a
631.764	n/a	S 10	n/a
673.827	n/a	S 12	n/a
684.328	n/a	S  8	stimulus
684.996	n/a	S  1	response
686.261	n/a	S  8	stimulus
686.828	n/a	S  1	response
688.311	n/a	S  8	stimulus
688.86	n/a	S  2	response
690.361	n/a	S  8	stimulus
690.82	n/a	S  2	response
692.311	n/a	S 11	n/a
694.344	n/a	S 11	n/a
695.294	n/a	S  6	stimulus
695.716	n/a	S  3	response
697.028	n/a	S  6	stimulus
697.524	n/a	S  3	response
699.061	n/a	S  6	stimulus
699.676	n/a	S  3	response
700.911	n/a	S  6	stimulus
701.5	n/a	S  3	response
702.844	n/a	S 11	n/a
704.777	n/a	S  8	stimulus
705.38	n/a	S  3	response
707.01	n/a	S  8	stimulus
707.508	n/a	S  3	response
709.244	n/a	S  8	stimulus
709.86	n/a	S  1	response
711.277	n/a	S  8	stimulus
