onset	duration	event_type	trial_type
18.737	n/a	S  5	stimulus
19.08	n/a	S  1	response
20.671	n/a	S  5	stimulus
20.88	n/a	S  1	response
22.204	n/a	S  5	stimulus
22.471	n/a	S  1	response
24.137	n/a	S  5	stimulus
24.343	n/a	S  1	response
25.67	n/a	S  5	stimulus
25.903	n/a	S  1	response
27.304	n/a	S  5	stimulus
27.503	n/a	S  1	response
28.937	n/a	S  5	stimulus
29.143	n/a	S  1	response
30.67	n/a	S  5	stimulus
30.871	n/a	S  1	response
32.304	n/a	S  5	stimulus
32.519	n/a	S  1	response
34.037	n/a	S  5	stimulus
34.199	n/a	S  1	response
35.863	n/a	S  1	response
35.87	n/a	S  5	stimulus
37.603	n/a	S  5	stimulus
37.815	n/a	S  1	response
39.237	n/a	S  5	stimulus
39.471	n/a	S  1	response
41.07	n/a	S  5	stimulus
41.271	n/a	S  1	response
42.803	n/a	S  5	stimulus
43.031	n/a	S  1	response
44.736	n/a	S  5	stimulus
44.943	n/a	S  1	response
46.27	n/a	S  5	stimulus
46.495	n/a	S  1	response
48.103	n/a	S  5	stimulus
48.319	n/a	S  1	response
49.936	n/a	S 10	n/a
50.143	n/a	S  1	response
69.952	n/a	S  5	stimulus
70.263	n/a	S  1	response
71.785	n/a	S  5	stimulus
72.022	n/a	S  1	response
73.519	n/a	S  5	stimulus
73.758	n/a	S  1	response
75.052	n/a	S  5	stimulus
75.318	n/a	S  1	response
76.785	n/a	S  5	stimulus
76.974	n/a	S  1	response
78.518	n/a	S  5	stimulus
78.734	n/a	S  1	response
80.352	n/a	S  5	stimulus
80.542	n/a	S  1	response
81.885	n/a	S  5	stimulus
82.126	n/a	S  1	response
83.818	n/a	S  5	stimulus
84.038	n/a	S  1	response
85.751	n/a	S  5	stimulus
85.974	n/a	S  1	response
87.285	n/a	S  5	stimulus
87.526	n/a	S  1	response
89.018	n/a	S  5	stimulus
89.23	n/a	S  1	response
90.551	n/a	S  5	stimulus
90.806	n/a	S  1	response
92.084	n/a	S  5	stimulus
92.342	n/a	S  1	response
93.918	n/a	S  5	stimulus
94.118	n/a	S  1	response
95.851	n/a	S  5	stimulus
96.054	n/a	S  1	response
97.684	n/a	S  5	stimulus
97.91	n/a	S  1	response
99.417	n/a	S  5	stimulus
99.638	n/a	S  1	response
101.451	n/a	S  5	stimulus
101.654	n/a	S  1	response
103.284	n/a	S  5	stimulus
103.486	n/a	S  1	response
105.117	n/a	S  5	stimulus
105.334	n/a	S  1	response
106.651	n/a	S  5	stimulus
106.934	n/a	S  1	response
108.684	n/a	S 10	n/a
108.934	n/a	S  1	response
128.7	n/a	S  5	stimulus
129.029	n/a	S  1	response
130.233	n/a	S  5	stimulus
130.469	n/a	S  1	response
131.966	n/a	S  5	stimulus
132.181	n/a	S  1	response
133.799	n/a	S  5	stimulus
134.013	n/a	S  1	response
135.833	n/a	S  5	stimulus
136.037	n/a	S  1	response
137.466	n/a	S  5	stimulus
137.669	n/a	S  1	response
138.499	n/a	S  5	stimulus
