onset	duration	event_type	trial_type
19.663	n/a	S  5	stimulus
21.446	n/a	S  7	stimulus
23.08	n/a	S  5	stimulus
24.563	n/a	S  5	stimulus
26.396	n/a	S  7	stimulus
28.029	n/a	S  5	stimulus
29.563	n/a	S  5	stimulus
31.396	n/a	S  6	stimulus
31.745	n/a	S  1	response
33.079	n/a	S  5	stimulus
34.662	n/a	S  5	stimulus
36.396	n/a	S  5	stimulus
37.929	n/a	S  6	stimulus
38.297	n/a	S  1	response
39.462	n/a	S  5	stimulus
40.945	n/a	S  5	stimulus
42.779	n/a	S  5	stimulus
44.412	n/a	S  5	stimulus
46.095	n/a	S  7	stimulus
47.679	n/a	S  5	stimulus
49.212	n/a	S  5	stimulus
50.995	n/a	S  7	stimulus
51.321	n/a	S  1	response
52.478	n/a	S  5	stimulus
54.162	n/a	S  6	stimulus
54.737	n/a	S  1	response
55.995	n/a	S  5	stimulus
57.628	n/a	S  5	stimulus
59.361	n/a	S  5	stimulus
60.795	n/a	S  5	stimulus
62.228	n/a	S  5	stimulus
63.961	n/a	S  5	stimulus
65.394	n/a	S  6	stimulus
65.905	n/a	S  1	response
66.878	n/a	S  5	stimulus
68.611	n/a	S  5	stimulus
70.044	n/a	S  5	stimulus
71.778	n/a	S  7	stimulus
73.311	n/a	S  5	stimulus
74.794	n/a	S  5	stimulus
76.527	n/a	S  5	stimulus
78.111	n/a	S  6	stimulus
78.456	n/a	S  1	response
79.544	n/a	S  5	stimulus
81.227	n/a	S  5	stimulus
82.81	n/a	S  5	stimulus
84.494	n/a	S  7	stimulus
86.227	n/a	S  5	stimulus
88.01	n/a	S  7	stimulus
89.694	n/a	S  5	stimulus
91.327	n/a	S  5	stimulus
92.81	n/a	S  5	stimulus
94.393	n/a	S  5	stimulus
95.827	n/a	S  6	stimulus
96.184	n/a	S  1	response
97.61	n/a	S  5	stimulus
99.243	n/a	S  5	stimulus
100.926	n/a	S  5	stimulus
102.76	n/a	S  6	stimulus
103.192	n/a	S  1	response
104.293	n/a	S  5	stimulus
105.926	n/a	S  5	stimulus
107.709	n/a	S  5	stimulus
109.543	n/a	S  5	stimulus
111.176	n/a	S  5	stimulus
112.859	n/a	S  7	stimulus
114.343	n/a	S  5	stimulus
116.126	n/a	S  5	stimulus
117.959	n/a	S  7	stimulus
119.742	n/a	S  5	stimulus
121.176	n/a	S  5	stimulus
122.909	n/a	S  6	stimulus
123.264	n/a	S  1	response
124.742	n/a	S  5	stimulus
126.325	n/a	S  5	stimulus
128.159	n/a	S  5	stimulus
129.792	n/a	S  6	stimulus
130.191	n/a	S  1	response
131.525	n/a	S  5	stimulus
133.358	n/a	S  5	stimulus
135.192	n/a	S  5	stimulus
136.775	n/a	S  5	stimulus
138.258	n/a	S  7	stimulus
139.791	n/a	S  5	stimulus
141.625	n/a	S  5	stimulus
143.258	n/a	S  7	stimulus
143.639	n/a	S  1	response
144.741	n/a	S  5	stimulus
146.475	n/a	S  6	stimulus
147.015	n/a	S  1	response
147.908	n/a	S  5	stimulus
149.591	n/a	S  5	stimulus
151.274	n/a	S  5	stimulus
152.758	n/a	S  5	stimulus
154.491	n/a	S  5	stimulus
156.024	n/a	S  5	stimulus
157.557	n/a	S  6	stimulus
159.341	n/a	S  5	stimulus
160.824	n/a	S  5	stimulus
162.407	n/a	S  5	stimulus
164.14	n/a	S  7	stimulus
165.774	n/a	S  5	stimulus
167.357	n/a	S  5	stimulus
168.79	n/a	S  5	stimulus
170.624	n/a	S  6	stimulus
171.015	n/a	S  1	response
172.157	n/a	S  5	stimulus
173.74	n/a	S  5	stimulus
175.473	n/a	S  5	stimulus
176.957	n/a	S  7	stimulus
178.74	n/a	S  5	stimulus
180.323	n/a	S  7	stimulus
181.856	n/a	S  5	stimulus
183.49	n/a	S  5	stimulus
