onset	duration	event_type	trial_type
67.051	n/a	S  8	stimulus
68.884	n/a	S  8	stimulus
68.907	n/a	S  1	response
69.723	n/a	S  1	response
70.834	n/a	S  8	stimulus
71.403	n/a	S  2	response
72.684	n/a	S 11	n/a
74.817	n/a	S 11	n/a
75.751	n/a	S  5	stimulus
76.57	n/a	S  1	response
77.583	n/a	S  5	stimulus
78.29	n/a	S  1	response
79.317	n/a	S  5	stimulus
79.898	n/a	S  2	response
81.05	n/a	S  5	stimulus
81.874	n/a	S  2	response
82.983	n/a	S 11	n/a
84.817	n/a	S  8	stimulus
85.498	n/a	S  2	response
86.85	n/a	S  8	stimulus
87.386	n/a	S  3	response
88.583	n/a	S  8	stimulus
89.218	n/a	S  3	response
90.533	n/a	S  8	stimulus
91.034	n/a	S  1	response
92.483	n/a	S 11	n/a
94.516	n/a	S 11	n/a
95.466	n/a	S  7	stimulus
95.954	n/a	S  1	response
97.716	n/a	S  7	stimulus
98.162	n/a	S  2	response
99.749	n/a	S  7	stimulus
100.218	n/a	S  3	response
101.482	n/a	S  7	stimulus
101.922	n/a	S  1	response
103.416	n/a	S 11	n/a
105.249	n/a	S  5	stimulus
106.106	n/a	S  3	response
107.482	n/a	S  5	stimulus
108.266	n/a	S  3	response
109.615	n/a	S  5	stimulus
110.37	n/a	S  1	response
111.749	n/a	S 11	n/a
113.682	n/a	S  6	stimulus
114.298	n/a	S  3	response
115.515	n/a	S  6	stimulus
116.138	n/a	S  3	response
117.348	n/a	S  6	stimulus
118.002	n/a	S  3	response
119.598	n/a	S 11	n/a
121.532	n/a	S  7	stimulus
122.105	n/a	S  2	response
123.582	n/a	S  7	stimulus
124.073	n/a	S  3	response
125.515	n/a	S  7	stimulus
125.977	n/a	S  1	response
127.548	n/a	S 11	n/a
129.681	n/a	S  8	stimulus
130.353	n/a	S  1	response
131.615	n/a	S  8	stimulus
132.137	n/a	S  2	response
133.648	n/a	S  8	stimulus
134.177	n/a	S  2	response
135.581	n/a	S 11	n/a
137.714	n/a	S  6	stimulus
138.409	n/a	S  3	response
139.448	n/a	S  6	stimulus
140.209	n/a	S  1	response
141.481	n/a	S  6	stimulus
142.345	n/a	S  1	response
143.514	n/a	S 11	n/a
145.447	n/a	S  7	stimulus
146.025	n/a	S  2	response
147.481	n/a	S  7	stimulus
147.977	n/a	S  3	response
149.63	n/a	S  7	stimulus
150.113	n/a	S  1	response
151.664	n/a	S 11	n/a
153.697	n/a	S 10	n/a
163.713	n/a	S  7	stimulus
164.489	n/a	S  2	response
165.663	n/a	S  7	stimulus
166.217	n/a	S  3	response
167.913	n/a	S  7	stimulus
168.416	n/a	S  1	response
169.946	n/a	S 11	n/a
172.079	n/a	S  8	stimulus
172.68	n/a	S  3	response
173.913	n/a	S  8	stimulus
174.504	n/a	S  3	response
175.846	n/a	S  8	stimulus
176.424	n/a	S  1	response
178.079	n/a	S 11	n/a
179.813	n/a	S  6	stimulus
180.792	n/a	S  1	response
181.862	n/a	S  6	stimulus
182.384	n/a	S  1	response
183.712	n/a	S  6	stimulus
184.584	n/a	S  2	response
185.562	n/a	S  6	stimulus
186.392	n/a	S  2	response
187.295	n/a	S 11	n/a
189.029	n/a	S 11	n/a
189.962	n/a	S  5	stimulus
190.904	n/a	S  1	response
191.895	n/a	S  5	stimulus
192.648	n/a	S  2	response
193.829	n/a	S  5	stimulus
