onset	duration	event_type	trial_type
6.331	n/a	S  5	stimulus
7.202	n/a	S  1	response
8.481	n/a	S  5	stimulus
9.202	n/a	S  1	response
10.514	n/a	S  5	stimulus
11.17	n/a	S  2	response
12.447	n/a	S 11	n/a
14.68	n/a	S  6	stimulus
15.458	n/a	S  3	response
16.614	n/a	S  6	stimulus
17.474	n/a	S  3	response
18.447	n/a	S  6	stimulus
19.394	n/a	S  3	response
20.397	n/a	S  6	stimulus
21.274	n/a	S  3	response
22.13	n/a	S 11	n/a
23.963	n/a	S  5	stimulus
24.698	n/a	S  2	response
26.097	n/a	S  5	stimulus
26.778	n/a	S  3	response
28.147	n/a	S  5	stimulus
28.834	n/a	S  3	response
29.88	n/a	S  5	stimulus
30.578	n/a	S  1	response
31.613	n/a	S 11	n/a
33.647	n/a	S  7	stimulus
34.49	n/a	S  1	response
35.496	n/a	S  7	stimulus
36.29	n/a	S  2	response
37.33	n/a	S  7	stimulus
37.986	n/a	S  3	response
39.563	n/a	S  7	stimulus
40.138	n/a	S  1	response
41.596	n/a	S 11	n/a
43.63	n/a	S  8	stimulus
44.482	n/a	S  1	response
45.663	n/a	S  8	stimulus
46.482	n/a	S  1	response
47.596	n/a	S  8	stimulus
48.25	n/a	S  2	response
49.329	n/a	S 11	n/a
51.163	n/a	S 11	n/a
52.096	n/a	S  6	stimulus
53.146	n/a	S  1	response
54.029	n/a	S  6	stimulus
54.77	n/a	S  1	response
56.262	n/a	S  6	stimulus
57.018	n/a	S  3	response
58.196	n/a	S  6	stimulus
59.266	n/a	S  1	response
60.229	n/a	S 11	n/a
62.462	n/a	S  7	stimulus
63.274	n/a	S  2	response
64.296	n/a	S  7	stimulus
65.09	n/a	S  3	response
66.229	n/a	S  7	stimulus
66.882	n/a	S  1	response
67.962	n/a	S  7	stimulus
68.746	n/a	S  2	response
69.995	n/a	S 11	n/a
72.029	n/a	S  8	stimulus
72.794	n/a	S  2	response
73.862	n/a	S  8	stimulus
74.61	n/a	S  3	response
76.095	n/a	S  8	stimulus
76.746	n/a	S  3	response
78.228	n/a	S 11	n/a
80.078	n/a	S  5	stimulus
81.001	n/a	S  1	response
82.012	n/a	S  5	stimulus
82.849	n/a	S  2	response
84.245	n/a	S  5	stimulus
85.017	n/a	S  2	response
86.495	n/a	S 11	n/a
88.328	n/a	S  7	stimulus
89.033	n/a	S  3	response
90.078	n/a	S  7	stimulus
90.745	n/a	S  1	response
92.311	n/a	S  7	stimulus
93.049	n/a	S  2	response
94.045	n/a	S  7	stimulus
94.729	n/a	S  3	response
95.778	n/a	S 11	n/a
97.828	n/a	S 10	n/a
107.844	n/a	S  7	stimulus
108.561	n/a	S  1	response
109.877	n/a	S  7	stimulus
110.497	n/a	S  2	response
111.911	n/a	S  7	stimulus
112.465	n/a	S  3	response
113.861	n/a	S 11	n/a
115.994	n/a	S  8	stimulus
116.713	n/a	S  1	response
118.027	n/a	S  8	stimulus
118.745	n/a	S  1	response
119.96	n/a	S  8	stimulus
120.617	n/a	S  2	response
121.694	n/a	S  8	stimulus
122.345	n/a	S  2	response
123.727	n/a	S 11	n/a
125.86	n/a	S  6	stimulus
127.537	n/a	S  2	response
127.693	n/a	S  6	stimulus
128.585	n/a	S  2	response
129.727	n/a	S  6	stimulus
130.777	n/a	S  2	response
131.56	n/a	S 11	n/a
133.593	n/a	S  7	stimulus
134.241	n/a	S  1	response
135.527	n/a	S  7	stimulus
136.153	n/a	S  2	response
137.56	n/a	S  7	stimulus
138.209	n/a	S  3	response
139.293	n/a	S  7	stimulus
139.929	n/a	S  1	response
141.144	n/a	S 11	n/a
143.276	n/a	S  6	stimulus
144.233	n/a	S  2	response
145.226	n/a	S  6	stimulus
146.433	n/a	S  3	response
147.06	n/a	S  6	stimulus
148.097	n/a	S  2	response
149.093	n/a	S  6	stimulus
150.025	n/a	S  3	response
150.943	n/a	S 11	n/a
152.676	n/a	S 11	n/a
153.609	n/a	S  5	stimulus
154.457	n/a	S  3	response
155.543	n/a	S  5	stimulus
156.209	n/a	S  3	response
