onset	duration	event_type	trial_type
8.171	n/a	S  8	stimulus
9.022	n/a	S  1	response
10.104	n/a	S  8	stimulus
10.574	n/a	S  1	response
12.337	n/a	S  8	stimulus
12.902	n/a	S  2	response
14.371	n/a	S 11	n/a
16.304	n/a	S 11	n/a
17.254	n/a	S  5	stimulus
17.902	n/a	S  1	response
19.287	n/a	S  5	stimulus
19.99	n/a	S  1	response
21.22	n/a	S  5	stimulus
21.838	n/a	S  2	response
23.454	n/a	S 11	n/a
25.703	n/a	S  6	stimulus
26.35	n/a	S  3	response
27.437	n/a	S  6	stimulus
28.302	n/a	S  3	response
29.27	n/a	S  6	stimulus
30.318	n/a	S  3	response
31.503	n/a	S 11	n/a
33.336	n/a	S  7	stimulus
33.973	n/a	S  1	response
35.27	n/a	S  7	stimulus
35.981	n/a	S  2	response
37.12	n/a	S  7	stimulus
37.725	n/a	S  3	response
39.053	n/a	S 11	n/a
40.986	n/a	S  6	stimulus
41.813	n/a	S  3	response
42.819	n/a	S  6	stimulus
43.541	n/a	S  1	response
44.853	n/a	S  6	stimulus
45.429	n/a	S  1	response
47.086	n/a	S  6	stimulus
47.709	n/a	S  1	response
49.119	n/a	S 11	n/a
51.252	n/a	S  8	stimulus
52.045	n/a	S  2	response
53.202	n/a	S  8	stimulus
53.765	n/a	S  3	response
55.036	n/a	S  8	stimulus
55.821	n/a	S  3	response
56.986	n/a	S 11	n/a
58.819	n/a	S  7	stimulus
59.309	n/a	S  1	response
60.752	n/a	S  7	stimulus
61.357	n/a	S  2	response
62.685	n/a	S  7	stimulus
63.197	n/a	S  3	response
64.419	n/a	S  7	stimulus
65.237	n/a	S  1	response
66.468	n/a	S 11	n/a
68.702	n/a	S  6	stimulus
69.501	n/a	S  1	response
70.935	n/a	S  6	stimulus
71.925	n/a	S  2	response
72.885	n/a	S  6	stimulus
73.597	n/a	S  2	response
74.718	n/a	S  6	stimulus
75.317	n/a	S  2	response
76.751	n/a	S 11	n/a
78.785	n/a	S  5	stimulus
79.389	n/a	S  2	response
80.518	n/a	S  5	stimulus
81.484	n/a	S  3	response
82.468	n/a	S  5	stimulus
83.26	n/a	S  3	response
84.401	n/a	S  5	stimulus
85.068	n/a	S  1	response
86.334	n/a	S 11	n/a
88.468	n/a	S  7	stimulus
89.124	n/a	S  2	response
90.501	n/a	S  7	stimulus
91.108	n/a	S  3	response
92.434	n/a	S  7	stimulus
92.98	n/a	S  1	response
94.467	n/a	S  7	stimulus
95.036	n/a	S  2	response
96.301	n/a	S 11	n/a
98.534	n/a	S 10	n/a
108.55	n/a	S  8	stimulus
109.212	n/a	S  1	response
110.583	n/a	S  8	stimulus
111.084	n/a	S  1	response
112.517	n/a	S  8	stimulus
113.06	n/a	S  2	response
114.55	n/a	S  8	stimulus
115.124	n/a	S  2	response
116.6	n/a	S 11	n/a
118.833	n/a	S 11	n/a
119.766	n/a	S  5	stimulus
