onset	duration	event_type	trial_type
20.561	n/a	S  5	stimulus
21.279	n/a	S  1	response
22.311	n/a	S  5	stimulus
23.047	n/a	S  1	response
24.244	n/a	S  5	stimulus
24.831	n/a	S  2	response
26.177	n/a	S  5	stimulus
26.791	n/a	S  2	response
28.127	n/a	S 11	n/a
30.06	n/a	S  6	stimulus
30.767	n/a	S  3	response
32.21	n/a	S  6	stimulus
32.935	n/a	S  3	response
33.96	n/a	S  6	stimulus
34.751	n/a	S  3	response
35.993	n/a	S  6	stimulus
36.711	n/a	S  3	response
38.043	n/a	S 11	n/a
40.277	n/a	S  7	stimulus
40.903	n/a	S  1	response
42.11	n/a	S  7	stimulus
42.559	n/a	S  2	response
44.26	n/a	S  7	stimulus
44.671	n/a	S  3	response
45.993	n/a	S  7	stimulus
46.487	n/a	S  1	response
48.226	n/a	S 11	n/a
49.96	n/a	S 11	n/a
50.893	n/a	S  6	stimulus
51.583	n/a	S  1	response
52.726	n/a	S  6	stimulus
53.463	n/a	S  1	response
54.759	n/a	S  6	stimulus
55.559	n/a	S  1	response
56.793	n/a	S  6	stimulus
57.527	n/a	S  1	response
58.926	n/a	S 11	n/a
61.059	n/a	S  8	stimulus
61.815	n/a	S  1	response
62.809	n/a	S  8	stimulus
63.423	n/a	S  1	response
65.042	n/a	S  8	stimulus
65.702	n/a	S  2	response
66.975	n/a	S 11	n/a
69.109	n/a	S 11	n/a
70.042	n/a	S  7	stimulus
70.718	n/a	S  2	response
72.075	n/a	S  7	stimulus
72.646	n/a	S  3	response
73.825	n/a	S  7	stimulus
74.35	n/a	S  1	response
75.958	n/a	S 11	n/a
78.192	n/a	S  6	stimulus
78.99	n/a	S  2	response
80.125	n/a	S  6	stimulus
80.782	n/a	S  2	response
82.258	n/a	S  6	stimulus
83.222	n/a	S  2	response
84.191	n/a	S  6	stimulus
84.894	n/a	S  2	response
86.325	n/a	S 11	n/a
88.358	n/a	S  7	stimulus
88.926	n/a	S  2	response
