onset	duration	event_type	trial_type
22.492	n/a	S  5	stimulus
22.819	n/a	S  1	response
24.525	n/a	S  5	stimulus
24.739	n/a	S  1	response
26.358	n/a	S  5	stimulus
26.587	n/a	S  1	response
28.191	n/a	S  5	stimulus
28.411	n/a	S  1	response
29.725	n/a	S  5	stimulus
29.939	n/a	S  1	response
31.458	n/a	S  5	stimulus
31.683	n/a	S  1	response
32.491	n/a	S  5	stimulus
32.819	n/a	S  1	response
34.224	n/a	S  5	stimulus
34.443	n/a	S  1	response
36.058	n/a	S  5	stimulus
36.291	n/a	S  1	response
37.591	n/a	S  5	stimulus
37.802	n/a	S  1	response
39.124	n/a	S  5	stimulus
39.338	n/a	S  1	response
40.957	n/a	S  5	stimulus
41.194	n/a	S  1	response
42.791	n/a	S  5	stimulus
43.026	n/a	S  1	response
44.624	n/a	S  5	stimulus
44.858	n/a	S  1	response
46.357	n/a	S  5	stimulus
46.562	n/a	S  1	response
48.391	n/a	S  5	stimulus
48.634	n/a	S  1	response
50.324	n/a	S  5	stimulus
50.554	n/a	S  1	response
52.057	n/a	S  5	stimulus
52.274	n/a	S  1	response
54.09	n/a	S  5	stimulus
54.306	n/a	S  1	response
55.924	n/a	S  5	stimulus
56.146	n/a	S  1	response
57.457	n/a	S 10	n/a
57.682	n/a	S  1	response
77.473	n/a	S  5	stimulus
77.754	n/a	S  1	response
79.406	n/a	S  5	stimulus
79.626	n/a	S  1	response
81.239	n/a	S  5	stimulus
81.474	n/a	S  1	response
82.972	n/a	S  5	stimulus
83.17	n/a	S  1	response
84.706	n/a	S  5	stimulus
84.801	n/a	S  1	response
86.577	n/a	S  1	response
86.639	n/a	S  5	stimulus
87.161	n/a	S  1	response
87.672	n/a	S  5	stimulus
88.033	n/a	S  1	response
89.506	n/a	S  5	stimulus
89.737	n/a	S  1	response
91.339	n/a	S  5	stimulus
91.577	n/a	S  1	response
93.372	n/a	S  5	stimulus
93.585	n/a	S  1	response
95.305	n/a	S  5	stimulus
95.513	n/a	S  1	response
96.839	n/a	S  5	stimulus
97.073	n/a	S  1	response
98.772	n/a	S  5	stimulus
99.009	n/a	S  1	response
100.705	n/a	S  5	stimulus
100.937	n/a	S  1	response
102.538	n/a	S  5	stimulus
102.769	n/a	S  1	response
104.372	n/a	S  5	stimulus
104.633	n/a	S  1	response
106.105	n/a	S  5	stimulus
106.353	n/a	S  1	response
108.038	n/a	S  5	stimulus
108.321	n/a	S  1	response
109.871	n/a	S  5	stimulus
110.105	n/a	S  1	response
111.405	n/a	S  5	stimulus
111.665	n/a	S  1	response
113.438	n/a	S 10	n/a
133.454	n/a	S  5	stimulus
133.832	n/a	S  1	response
