onset	duration	event_type	trial_type
3.62	n/a	S  5	stimulus
4.23	n/a	S  1	response
5.353	n/a	S  5	stimulus
5.654	n/a	S  1	response
7.087	n/a	S  5	stimulus
7.35	n/a	S  1	response
8.72	n/a	S  5	stimulus
8.974	n/a	S  1	response
10.453	n/a	S  5	stimulus
10.71	n/a	S  1	response
12.186	n/a	S  5	stimulus
12.438	n/a	S  1	response
13.22	n/a	S  5	stimulus
13.63	n/a	S  1	response
14.753	n/a	S  5	stimulus
14.99	n/a	S  1	response
16.386	n/a	S  5	stimulus
16.654	n/a	S  1	response
18.419	n/a	S  5	stimulus
18.71	n/a	S  1	response
20.153	n/a	S  5	stimulus
20.534	n/a	S  1	response
21.686	n/a	S  5	stimulus
22.014	n/a	S  1	response
23.419	n/a	S  5	stimulus
23.726	n/a	S  1	response
25.253	n/a	S  5	stimulus
25.574	n/a	S  1	response
27.186	n/a	S  5	stimulus
27.494	n/a	S  1	response
28.719	n/a	S  5	stimulus
29.126	n/a	S  1	response
30.452	n/a	S  5	stimulus
30.846	n/a	S  1	response
32.386	n/a	S  5	stimulus
32.806	n/a	S  1	response
34.119	n/a	S  5	stimulus
34.542	n/a	S  1	response
35.852	n/a	S  5	stimulus
36.246	n/a	S  1	response
37.786	n/a	S  5	stimulus
38.318	n/a	S  1	response
39.619	n/a	S  5	stimulus
40.078	n/a	S  1	response
41.452	n/a	S  5	stimulus
42.622	n/a	S  1	response
43.285	n/a	S  5	stimulus
43.614	n/a	S  1	response
45.019	n/a	S 10	n/a
65.035	n/a	S  5	stimulus
65.501	n/a	S  1	response
66.768	n/a	S  5	stimulus
67.093	n/a	S  1	response
68.401	n/a	S  5	stimulus
68.725	n/a	S  1	response
70.234	n/a	S  5	stimulus
70.533	n/a	S  1	response
72.068	n/a	S  5	stimulus
72.373	n/a	S  1	response
73.801	n/a	S  5	stimulus
74.109	n/a	S  1	response
75.534	n/a	S  5	stimulus
75.885	n/a	S  1	response
77.568	n/a	S  5	stimulus
78.061	n/a	S  1	response
79.501	n/a	S  5	stimulus
79.997	n/a	S  1	response
81.134	n/a	S  5	stimulus
81.885	n/a	S  1	response
82.967	n/a	S  5	stimulus
83.333	n/a	S  1	response
84.701	n/a	S  5	stimulus
85.085	n/a	S  1	response
86.334	n/a	S  5	stimulus
86.685	n/a	S  1	response
87.867	n/a	S  5	stimulus
88.229	n/a	S  1	response
89.5	n/a	S  5	stimulus
89.741	n/a	S  1	response
91.534	n/a	S  5	stimulus
91.893	n/a	S  1	response
93.267	n/a	S  5	stimulus
93.581	n/a	S  1	response
94.8	n/a	S  5	stimulus
95.117	n/a	S  1	response
96.634	n/a	S  5	stimulus
96.941	n/a	S  1	response
98.367	n/a	S  5	stimulus
98.629	n/a	S  1	response
100.1	n/a	S  5	stimulus
100.373	n/a	S  1	response
101.834	n/a	S  5	stimulus
102.325	n/a	S  1	response
103.667	n/a	S 10	n/a
123.683	n/a	S  5	stimulus
124.093	n/a	S  1	response
125.716	n/a	S  5	stimulus
126.061	n/a	S  1	response
127.549	n/a	S  5	stimulus
127.829	n/a	S  1	response
129.182	n/a	S  5	stimulus
129.597	n/a	S  1	response
131.216	n/a	S  5	stimulus
131.541	n/a	S  1	response
133.049	n/a	S  5	stimulus
133.437	n/a	S  1	response
134.082	n/a	S  5	stimulus
134.605	n/a	S  1	response
135.916	n/a	S  5	stimulus
136.213	n/a	S  1	response
137.749	n/a	S  5	stimulus
138.061	n/a	S  1	response
139.482	n/a	S  5	stimulus
139.804	n/a	S  1	response
141.415	n/a	S  5	stimulus
141.788	n/a	S  1	response
143.249	n/a	S  5	stimulus
143.644	n/a	S  1	response
144.982	n/a	S  5	stimulus
145.404	n/a	S  1	response
146.815	n/a	S  5	stimulus
147.164	n/a	S  1	response
148.649	n/a	S  5	stimulus
148.948	n/a	S  1	response
150.382	n/a	S  5	stimulus
150.948	n/a	S  1	response
152.315	n/a	S  5	stimulus
153.132	n/a	S  1	response
154.048	n/a	S  5	stimulus
154.364	n/a	S  1	response
155.982	n/a	S  5	stimulus
156.444	n/a	S  1	response
157.715	n/a	S 10	n/a
199.828	n/a	S 12	n/a
208.663	n/a	S  5	stimulus
209.348	n/a	S  1	response
210.496	n/a	S  5	stimulus
210.74	n/a	S  1	response
212.33	n/a	S  5	stimulus
212.604	n/a	S  1	response
214.263	n/a	S  5	stimulus
214.564	n/a	S  1	response
215.996	n/a	S  5	stimulus
216.268	n/a	S  1	response
218.03	n/a	S  5	stimulus
218.372	n/a	S  1	response
