onset	duration	event_type	trial_type
17.118	n/a	S  5	stimulus
17.809	n/a	S  1	response
18.751	n/a	S  5	stimulus
19.161	n/a	S  1	response
20.384	n/a	S  5	stimulus
20.705	n/a	S  1	response
22.218	n/a	S  5	stimulus
22.537	n/a	S  1	response
23.751	n/a	S  5	stimulus
24.033	n/a	S  1	response
24.784	n/a	S  5	stimulus
25.129	n/a	S  1	response
26.617	n/a	S  5	stimulus
26.889	n/a	S  1	response
28.351	n/a	S  5	stimulus
28.609	n/a	S  1	response
30.184	n/a	S  5	stimulus
30.417	n/a	S  1	response
31.717	n/a	S  5	stimulus
31.953	n/a	S  1	response
33.351	n/a	S  5	stimulus
33.585	n/a	S  1	response
35.384	n/a	S  5	stimulus
35.681	n/a	S  1	response
37.117	n/a	S  5	stimulus
37.433	n/a	S  1	response
38.65	n/a	S  5	stimulus
38.969	n/a	S  1	response
40.484	n/a	S  5	stimulus
40.721	n/a	S  1	response
42.317	n/a	S  5	stimulus
42.585	n/a	S  1	response
44.05	n/a	S  5	stimulus
44.265	n/a	S  1	response
45.583	n/a	S 10	n/a
45.817	n/a	S  1	response
65.599	n/a	S  5	stimulus
65.969	n/a	S  1	response
67.333	n/a	S  5	stimulus
67.617	n/a	S  1	response
69.266	n/a	S  5	stimulus
69.561	n/a	S  1	response
71.099	n/a	S  5	stimulus
71.425	n/a	S  1	response
72.933	n/a	S  5	stimulus
73.225	n/a	S  1	response
74.766	n/a	S  5	stimulus
75.081	n/a	S  1	response
76.799	n/a	S  5	stimulus
77.049	n/a	S  1	response
78.332	n/a	S  5	stimulus
78.641	n/a	S  1	response
80.366	n/a	S  5	stimulus
80.641	n/a	S  1	response
82.199	n/a	S  5	stimulus
82.505	n/a	S  1	response
84.232	n/a	S  5	stimulus
84.505	n/a	S  1	response
85.865	n/a	S  5	stimulus
86.169	n/a	S  1	response
87.699	n/a	S  5	stimulus
88.041	n/a	S  1	response
89.432	n/a	S  5	stimulus
89.736	n/a	S  1	response
91.265	n/a	S  5	stimulus
91.568	n/a	S  1	response
